UE_ID,sat_type,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz
UE_001,LEO,2337.57,4.897,0.068,-82.96,0.01009481,328.696,16.41,52.14,-459.0,7.7919,0.0,0.0,35.239,1.01
UE_002,LEO,2200.25,10.055,4.601,-81.872,0.01006102,636.27,15.34,34.82,-329.8,7.3342,0.0,0.0,51.103,1.96
UE_003,LEO,2333.89,10.239,7.656,-79.62,0.00116766,900.774,16.26,6.73,-45.0,7.7796,0.0,0.0,61.795,2.77
UE_004,LEO,1298.84,10.083,6.081,-80.44,0.0011641,759.854,8.97,1.39,-415.0,4.3295,0.0,0.0,56.284,2.34
UE_005,LEO,1483.54,9.342,5.585,-80.157,0.00105698,717.372,10.77,11.28,-68.4,4.9451,0.0,0.0,54.547,2.21
UE_006,LEO,1962.5,7.325,4.782,-81.995,0.01010228,650.886,13.54,16.35,-320.2,6.5417,0.0,0.0,51.738,2.0
UE_007,LEO,1919.86,9.518,5.706,-82.06,0.00107897,727.617,13.29,3.6,362.6,6.3995,0.0,0.0,54.969,2.24
UE_008,LEO,1281.31,9.646,6.246,-81.927,0.00121145,774.197,9.53,4.71,-208.6,4.271,0.0,0.0,56.861,2.38
UE_009,LEO,2266.95,7.254,4.696,-81.376,0.01006781,643.921,15.94,16.35,-329.5,7.5565,0.0,0.0,51.436,1.98
UE_010,LEO,1569.0,0.228,-4.344,-87.031,0.10013813,146.85,10.99,51.51,-32.7,5.23,18.85,6.11,19.796,0.45
UE_011,LEO,2543.28,7.571,0.459,-81.215,0.01007448,350.441,17.11,37.06,-424.8,8.4776,0.0,0.0,36.607,1.08
UE_012,LEO,2153.76,10.494,6.427,-81.721,0.00110522,790.039,15.14,0.51,415.0,7.1792,0.0,0.0,57.494,2.43
UE_013,LEO,2043.68,8.697,5.391,-82.16,0.00101707,701.086,13.71,8.52,-336.6,6.8123,0.0,0.0,53.87,2.16
UE_014,LEO,2429.89,-16.628,-21.409,-94.774,0.1000735,3.378,16.77,47.61,-133.8,8.0996,41.73,26.08,0.0,0.01
UE_015,LEO,1932.19,7.753,4.858,-82.505,0.01002666,657.071,13.64,32.58,296.1,6.4406,0.0,0.0,52.004,2.02
UE_016,LEO,1387.34,11.62,7.271,-80.691,0.00101061,865.551,9.74,5.6,-406.0,4.6245,0.0,0.0,60.448,2.66
UE_017,LEO,2481.57,7.763,2.972,-82.758,0.01012187,512.38,17.51,6.98,298.9,8.2719,0.0,0.0,45.403,1.58
UE_018,LEO,1365.79,6.757,5.024,-82.125,0.00103625,670.644,9.59,2.08,121.8,4.5526,0.0,0.0,52.585,2.06
UE_019,LEO,1405.43,10.613,8.612,-81.659,0.00109376,990.226,9.98,3.87,-147.3,4.6848,0.0,0.0,65.141,3.05
UE_000,LEO,1523.35,8.236,4.836,-82.689,0.01003334,655.226,10.82,50.88,436.4,5.0778,6.87,1.64,51.925,2.02
UE_001,LEO,2125.89,4.442,-0.149,-84.483,0.10005571,317.021,14.22,43.55,-286.1,7.0863,0.0,0.0,34.478,0.98
UE_002,LEO,1261.93,9.993,5.632,-83.553,0.00108391,721.334,9.03,1.65,24.6,4.2064,0.0,0.0,54.711,2.22
UE_003,LEO,2407.15,7.284,5.003,-83.854,0.00104522,668.89,17.04,7.98,-451.4,8.0238,0.0,0.0,52.51,2.06
UE_004,LEO,1467.41,8.393,5.384,-80.641,0.00110347,700.512,10.58,4.13,348.2,4.8914,0.0,0.0,53.846,2.16
UE_005,LEO,1819.16,10.728,7.62,-80.395,0.00105919,897.521,12.97,3.17,-450.7,6.0639,0.0,0.0,61.671,2.76
UE_006,LEO,2121.48,9.768,6.579,-80.238,0.00112322,803.501,14.47,0.63,-313.6,7.0716,0.0,0.0,58.028,2.47
UE_007,LEO,2084.98,8.458,4.499,-80.986,0.01004696,628.107,14.34,53.87,-415.2,6.9499,0.0,0.0,50.745,1.93
UE_008,LEO,1700.47,10.525,4.321,-81.041,0.01003185,614.064,11.95,41.48,-352.0,5.6682,0.0,0.0,50.125,1.89
UE_009,LEO,2234.81,5.075,1.571,-82.751,0.01004273,417.457,15.18,7.41,-47.7,7.4494,0.0,0.0,40.5,1.28
UE_010,LEO,1714.7,-0.56,-5.448,-87.625,0.10004962,117.664,12.4,21.81,-25.6,5.7157,18.85,6.68,15.933,0.36
UE_011,LEO,1632.0,9.22,2.659,-83.028,0.01007249,490.144,11.8,10.53,46.5,5.44,0.0,0.0,44.305,1.51
UE_012,LEO,1413.34,9.717,6.045,-80.791,0.00103156,756.724,9.74,1.34,431.8,4.7111,0.0,0.0,56.157,2.33
UE_013,LEO,1268.91,11.79,8.086,-79.416,0.00101456,940.716,8.57,11.66,249.7,4.2297,0.0,0.0,63.301,2.89
UE_014,LEO,2078.9,-15.142,-20.955,-94.059,0.10005134,3.748,14.39,9.03,283.3,6.9297,41.73,22.31,0.0,0.01
UE_015,LEO,1252.46,10.452,6.87,-82.794,0.00111853,829.395,8.8,4.99,-326.1,4.1749,0.0,0.0,59.046,2.55
UE_016,LEO,1824.97,6.487,1.296,-82.622,0.01028087,400.16,12.4,57.57,148.8,6.0832,0.0,0.0,39.536,1.23
UE_017,LEO,2326.02,6.954,3.361,-81.54,0.01005091,540.718,16.02,19.22,-330.7,7.7534,0.0,0.0,46.765,1.66
UE_018,LEO,2566.86,6.921,4.488,-81.604,0.01005331,627.292,18.03,58.44,-208.8,8.5562,0.0,0.0,50.71,1.93
UE_019,LEO,2347.16,7.46,2.894,-83.601,0.01002197,506.804,16.6,48.98,213.6,7.8239,0.0,0.0,45.13,1.56
UE_000,LEO,1292.95,8.272,4.012,-81.218,0.01004833,589.871,8.94,16.81,420.1,4.3098,6.87,1.39,49.04,1.81
UE_001,LEO,1898.05,9.521,4.753,-83.223,0.01004673,648.506,13.01,56.02,-385.8,6.3268,0.0,0.0,51.635,2.0
UE_002,LEO,1712.47,7.858,1.967,-83.328,0.01002753,443.119,12.33,41.15,-432.0,5.7082,0.0,0.0,41.885,1.36
UE_003,LEO,2127.56,10.468,6.963,-81.856,0.00106519,837.683,15.15,2.07,455.2,7.0919,0.0,0.0,59.369,2.58
UE_004,LEO,2283.63,11.274,7.489,-81.975,0.00125604,885.452,15.79,2.93,444.2,7.6121,0.0,0.0,61.211,2.72
UE_005,LEO,1324.22,5.711,0.636,-82.154,0.01001055,360.586,9.49,39.7,-156.7,4.4141,0.0,0.0,37.226,1.11
UE_006,LEO,2594.3,9.632,7.463,-79.482,0.00111602,883.034,17.39,4.32,458.1,8.6477,0.0,0.0,61.119,2.72
UE_007,LEO,2396.35,7.615,3.201,-82.539,0.01013736,528.945,16.32,44.9,-459.5,7.9878,0.0,0.0,46.204,1.63
UE_008,LEO,1952.56,7.421,3.269,-83.149,0.01008418,533.88,13.04,30.19,-226.7,6.5085,0.0,0.0,46.44,1.64
UE_009,LEO,1490.23,11.205,8.642,-82.557,0.00108538,993.09,10.41,18.17,425.4,4.9674,0.0,0.0,65.247,3.06
UE_010,LEO,1556.45,3.127,-1.903,-85.294,0.10001952,233.456,11.12,35.9,397.0,5.1882,18.85,6.06,28.341,0.72
UE_011,LEO,1962.68,8.77,4.718,-81.523,0.01013528,645.683,13.57,45.0,-368.5,6.5423,0.0,0.0,51.512,1.99
UE_012,LEO,2492.69,10.056,7.851,-79.747,0.00109907,918.81,17.06,15.89,-294.0,8.309,0.0,0.0,62.478,2.83
UE_013,LEO,1671.34,8.596,4.407,-81.796,0.0100636,620.852,11.22,40.88,-142.8,5.5711,0.0,0.0,50.426,1.91
UE_014,LEO,1766.29,-9.767,-15.284,-91.622,0.10002243,13.686,12.72,53.13,-144.0,5.8876,41.73,18.95,0.0,0.04
UE_015,LEO,1338.43,8.541,5.114,-82.261,0.0012426,678.038,9.2,0.1,-419.9,4.4614,0.0,0.0,52.9,2.09
UE_016,LEO,1871.32,8.485,4.573,-82.592,0.0100727,634.079,13.07,49.13,-429.9,6.2377,0.0,0.0,51.007,1.95
UE_017,LEO,1484.75,8.325,1.704,-81.496,0.01008947,425.976,9.92,58.8,36.3,4.9492,0.0,0.0,40.965,1.31
UE_018,LEO,2028.09,9.449,6.186,-82.087,0.00107443,768.989,13.93,5.16,-447.4,6.7603,0.0,0.0,56.652,2.37
UE_019,LEO,2130.21,8.088,4.909,-82.596,0.01003067,661.218,14.97,6.55,-8.9,7.1007,0.0,0.0,52.182,2.03
UE_000,LEO,1412.19,8.972,4.512,-82.546,0.01022848,629.197,10.38,45.45,-103.9,4.7073,6.87,1.52,50.793,1.94
UE_001,LEO,2005.19,8.632,6.517,-82.376,0.00101927,797.938,14.19,4.54,-361.4,6.684,0.0,0.0,57.808,2.46
UE_002,LEO,1363.21,10.437,6.224,-81.728,0.00103013,772.235,9.54,8.47,-274.9,4.544,0.0,0.0,56.782,2.38
UE_003,LEO,1372.36,9.585,7.176,-81.821,0.00115716,856.928,9.56,3.49,-434.0,4.5745,0.0,0.0,60.116,2.64
UE_004,LEO,2533.57,5.382,1.54,-82.081,0.0101362,415.448,17.64,54.42,4.3,8.4452,0.0,0.0,40.389,1.28
UE_005,LEO,1589.04,9.265,3.89,-80.414,0.01012178,580.484,10.73,50.85,-411.9,5.2968,0.0,0.0,48.614,1.79
UE_006,LEO,1379.21,10.43,6.777,-80.562,0.00100689,821.036,9.46,12.11,-393.2,4.5974,0.0,0.0,58.719,2.53
UE_007,LEO,2023.74,9.907,7.564,-80.231,0.00101677,892.29,13.7,11.85,112.3,6.7458,0.0,0.0,61.472,2.75
UE_008,LEO,1812.81,8.117,2.061,-81.982,0.01005923,449.358,12.51,24.34,209.1,6.0427,0.0,0.0,42.215,1.38
UE_009,LEO,2236.52,9.107,6.78,-82.369,0.00100023,821.316,15.52,2.4,255.2,7.4551,0.0,0.0,58.73,2.53
UE_010,LEO,1658.36,4.223,-0.604,-83.485,0.10002288,293.519,11.46,19.81,-336.5,5.5279,18.85,6.46,32.885,0.9
UE_011,LEO,1237.66,10.806,3.386,-79.816,0.01000595,542.576,9.11,8.38,364.3,4.1255,0.0,0.0,46.853,1.67
UE_012,LEO,1625.66,9.984,7.485,-80.692,0.00103972,885.096,11.72,2.84,272.3,5.4189,0.0,0.0,61.198,2.72
UE_013,LEO,1396.16,8.136,5.611,-81.536,0.00106227,719.557,9.42,0.11,-405.9,4.6539,0.0,0.0,54.637,2.21
UE_014,LEO,1737.22,-11.313,-15.718,-89.775,0.10011676,12.403,11.8,35.65,29.3,5.7907,41.73,18.64,0.0,0.04
UE_015,LEO,2295.21,7.688,5.751,-81.586,0.00106212,731.528,15.68,2.68,360.4,7.6507,0.0,0.0,55.13,2.25
UE_016,LEO,2057.28,11.076,7.085,-81.215,0.00108105,848.731,13.87,19.86,393.2,6.8576,0.0,0.0,59.799,2.61
UE_017,LEO,1455.79,11.222,5.471,-78.706,0.00103104,707.808,10.59,0.85,-402.9,4.8526,0.0,0.0,54.15,2.18
UE_018,LEO,2336.65,7.092,3.81,-82.866,0.01007386,574.4,15.79,51.35,439.2,7.7888,0.0,0.0,48.335,1.77
UE_019,LEO,2309.94,9.235,5.793,-81.491,0.00101402,735.03,16.37,6.68,-423.1,7.6998,0.0,0.0,55.274,2.26
UE_000,LEO,2240.13,5.474,0.95,-82.477,0.010015,379.06,15.66,16.25,396.0,7.4671,6.87,2.41,38.324,1.17
UE_001,LEO,2511.51,8.464,4.285,-81.24,0.01000461,611.202,17.67,18.81,-90.8,8.3717,0.0,0.0,49.998,1.88
UE_002,LEO,1969.06,9.463,4.997,-81.072,0.01009001,668.368,14.04,17.35,53.9,6.5635,0.0,0.0,52.488,2.06
UE_003,LEO,1201.11,9.839,6.067,-79.652,0.00107804,758.605,8.24,0.2,82.0,4.0037,0.0,0.0,56.233,2.33
UE_004,LEO,1553.77,13.018,10.209,-79.49,0.00018284,1144.881,11.1,6.26,339.3,5.1792,0.0,0.0,70.732,3.52
UE_005,LEO,1317.17,11.814,7.089,-79.531,0.00104759,849.09,9.61,0.5,-396.8,4.3906,0.0,0.0,59.813,2.61
UE_006,LEO,1408.34,7.748,4.334,-81.749,0.01006913,615.06,10.17,29.73,240.1,4.6945,0.0,0.0,50.169,1.89
UE_007,LEO,1923.88,7.301,2.86,-80.889,0.01011619,504.352,12.89,52.24,-242.4,6.4129,0.0,0.0,45.01,1.55
UE_008,LEO,1211.31,10.761,3.525,-78.108,0.01000199,552.857,8.32,31.76,37.0,4.0377,0.0,0.0,47.336,1.7
UE_009,LEO,1809.63,8.178,4.656,-81.534,0.01003866,640.698,12.76,48.44,253.2,6.0321,0.0,0.0,51.296,1.97
UE_010,LEO,1902.87,2.486,-2.44,-85.069,0.10020305,211.552,13.22,57.11,166.4,6.3429,18.85,7.41,26.46,0.65
UE_011,LEO,1320.08,10.337,5.164,-81.773,0.00105059,682.163,8.89,6.1,414.5,4.4003,0.0,0.0,53.074,2.1
UE_012,LEO,1290.89,10.885,8.206,-80.239,0.00110964,951.951,9.02,5.35,424.9,4.303,0.0,0.0,63.721,2.93
UE_013,LEO,2083.83,6.991,0.445,-82.208,0.01007986,349.637,14.69,9.19,-154.0,6.9461,0.0,0.0,36.557,1.08
UE_014,LEO,1838.55,-12.774,-17.782,-92.651,0.10001043,7.749,12.89,22.28,127.1,6.1285,41.73,19.73,0.0,0.02
UE_015,LEO,1621.67,8.253,6.543,-81.726,0.0010879,800.307,10.86,1.64,389.7,5.4056,0.0,0.0,57.902,2.46
UE_016,LEO,2099.24,-11.002,-13.731,-92.203,0.10022947,19.448,14.82,40.45,-372.8,6.9975,39.55,21.03,0.0,0.06
UE_017,LEO,1542.15,9.789,6.107,-82.71,0.00103736,762.135,11.22,0.68,-412.9,5.1405,0.0,0.0,56.376,2.35
UE_018,LEO,1450.89,7.794,5.472,-82.155,0.00103084,707.849,9.71,1.86,-438.0,4.8363,0.0,0.0,54.152,2.18
UE_019,LEO,1458.56,8.671,2.785,-80.593,0.01015539,499.053,10.16,23.1,146.6,4.8619,0.0,0.0,44.748,1.54
UE_000,LEO,2105.84,5.917,3.646,-84.521,0.01001416,561.998,14.06,22.63,-162.0,7.0195,6.87,2.26,47.763,1.73
UE_001,LEO,2363.32,6.924,3.336,-85.236,0.01003041,538.837,15.85,47.57,401.3,7.8777,0.0,0.0,46.676,1.66
UE_002,LEO,1238.23,11.273,6.511,-79.581,0.00105984,797.448,8.57,3.65,230.0,4.1274,0.0,0.0,57.788,2.45
UE_003,LEO,1558.53,11.919,8.52,-79.662,0.00100819,981.509,10.41,4.39,-442.2,5.1951,0.0,0.0,64.819,3.02
UE_004,LEO,2576.35,11.056,5.205,-80.027,0.00112177,685.525,17.38,5.21,267.8,8.5878,0.0,0.0,53.216,2.11
UE_005,LEO,2236.26,8.074,3.4,-80.451,0.01009462,543.585,15.05,7.02,355.0,7.4542,0.0,0.0,46.9,1.67
UE_006,LEO,2587.7,10.061,6.836,-79.445,0.00100052,826.321,17.38,3.0,460.1,8.6257,0.0,0.0,58.926,2.54
UE_007,LEO,2130.77,7.877,3.02,-84.139,0.01005741,515.78,14.86,10.16,133.7,7.1026,0.0,0.0,45.568,1.59
UE_008,LEO,2128.56,9.253,3.102,-79.897,0.01013814,521.761,14.27,45.94,-300.4,7.0952,0.0,0.0,45.858,1.61
UE_009,LEO,1558.44,10.298,8.055,-79.778,0.00119708,937.825,10.49,2.99,415.4,5.1948,0.0,0.0,63.193,2.89
UE_010,LEO,1518.95,2.405,-1.857,-85.227,0.10010731,235.373,10.51,57.53,392.6,5.0632,18.85,5.91,28.499,0.72
UE_011,LEO,2315.25,10.738,6.527,-79.415,0.00112237,798.883,15.69,13.88,386.0,7.7175,0.0,0.0,57.845,2.46
UE_012,LEO,2365.37,6.312,3.751,-81.625,0.01023179,569.88,15.9,21.43,242.7,7.8846,0.0,0.0,48.127,1.75
UE_013,LEO,1900.84,7.941,4.818,-80.175,0.01014487,653.79,13.28,28.12,432.7,6.3361,0.0,0.0,51.863,2.01
UE_014,LEO,1206.97,0.215,-4.584,-85.818,0.10005417,140.01,8.48,19.45,420.2,4.0232,41.73,12.95,18.954,0.43
UE_015,LEO,2243.59,7.396,3.651,-83.255,0.01004496,562.331,15.31,28.61,-455.6,7.4786,0.0,0.0,47.778,1.73
UE_016,LEO,1835.34,-8.125,-13.173,-90.758,0.10002563,22.055,13.1,18.1,-396.1,6.1178,39.55,18.39,0.0,0.07
UE_017,LEO,2126.62,6.432,1.676,-83.054,0.01016379,424.141,14.35,30.48,-141.8,7.0887,0.0,0.0,40.866,1.31
UE_018,LEO,1524.87,10.036,6.475,-79.957,0.00101955,794.244,10.5,15.8,248.9,5.0829,0.0,0.0,57.661,2.44
UE_019,LEO,1448.59,9.434,4.137,-81.123,0.01005836,599.577,10.03,22.96,292.6,4.8286,0.0,0.0,49.478,1.84
UE_000,LEO,2385.89,3.183,0.554,-85.02,0.01002278,355.842,16.3,13.52,458.3,7.953,6.87,2.56,36.938,1.09
UE_001,LEO,2302.55,9.138,4.188,-81.339,0.01018104,603.556,15.97,27.49,-330.7,7.6752,0.0,0.0,49.657,1.86
UE_002,LEO,1620.2,11.372,5.013,-80.829,0.00113384,669.737,11.17,0.88,443.2,5.4007,0.0,0.0,52.547,2.06
UE_003,LEO,1548.9,11.482,8.121,-80.953,0.00107224,943.978,10.49,0.96,-360.0,5.163,0.0,0.0,63.423,2.9
UE_004,LEO,2429.42,7.064,2.857,-84.361,0.01001814,504.113,17.12,26.27,-454.6,8.0981,0.0,0.0,44.998,1.55
UE_005,LEO,2207.55,10.666,4.77,-81.251,0.01011836,649.873,15.28,42.73,-397.8,7.3585,0.0,0.0,51.694,2.0
UE_006,LEO,2179.59,8.946,7.15,-80.347,0.0011248,854.536,15.41,7.25,251.2,7.2653,0.0,0.0,60.023,2.63
UE_007,LEO,2007.22,6.112,2.627,-82.393,0.01009006,487.924,13.54,15.94,-294.3,6.6907,0.0,0.0,44.194,1.5
UE_008,LEO,2475.1,7.893,2.143,-82.458,0.01011771,454.802,17.42,13.14,-461.7,8.2503,0.0,0.0,42.5,1.4
UE_009,LEO,1344.56,10.478,6.17,-79.055,0.00111555,767.568,9.42,4.61,68.1,4.4819,0.0,0.0,56.595,2.36
UE_010,LEO,2102.81,1.847,-0.711,-85.435,0.10005002,288.21,14.76,34.54,-184.2,7.0094,18.85,8.19,32.513,0.89
UE_011,LEO,1514.45,9.124,4.162,-80.007,0.01011659,601.562,10.38,34.62,437.4,5.0482,0.0,0.0,49.567,1.85
UE_012,LEO,1900.3,9.281,4.85,-83.048,0.01002405,656.366,12.69,47.38,195.2,6.3343,0.0,0.0,51.974,2.02
UE_013,LEO,1750.61,10.09,6.011,-79.04,0.00110824,753.792,12.14,0.18,-107.5,5.8354,0.0,0.0,56.038,2.32
UE_014,LEO,2094.48,-15.288,-19.095,-92.899,0.10008201,5.74,14.72,47.52,-304.3,6.9816,41.73,22.48,0.0,0.02
UE_015,LEO,1308.03,9.263,5.583,-83.228,0.0010762,717.251,9.39,4.4,244.3,4.3601,0.0,0.0,54.542,2.21
UE_016,LEO,1900.13,-12.173,-17.796,-91.879,0.1000186,7.725,13.18,15.62,270.0,6.3338,39.55,19.04,0.0,0.02
UE_017,LEO,1846.67,11.449,7.363,-78.834,0.00102886,873.89,13.12,4.0,82.6,6.1556,0.0,0.0,60.769,2.69
UE_018,LEO,1863.58,8.684,5.565,-80.979,0.00105522,715.677,12.59,1.06,310.8,6.2119,0.0,0.0,54.477,2.2
UE_019,LEO,2362.14,6.395,1.351,-83.919,0.01000246,403.594,16.28,27.88,11.8,7.8738,0.0,0.0,39.729,1.24
UE_000,LEO,1874.76,4.74,1.316,-82.727,0.01010291,401.376,13.05,12.56,-150.5,6.2492,6.87,2.01,39.605,1.24
UE_001,LEO,2224.68,7.21,3.282,-82.148,0.01004993,534.862,15.81,57.87,-205.4,7.4156,0.0,0.0,46.487,1.65
UE_002,LEO,1757.52,9.936,5.526,-79.892,0.00100816,712.408,12.5,0.91,424.8,5.8584,0.0,0.0,54.341,2.19
UE_003,LEO,1818.83,7.767,4.374,-82.743,0.01006876,618.223,12.96,45.43,413.3,6.0628,0.0,0.0,50.31,1.9
UE_004,LEO,2588.09,8.114,3.062,-81.376,0.0101793,518.822,17.96,23.6,-343.1,8.627,0.0,0.0,45.716,1.6
UE_005,LEO,1767.64,7.744,2.026,-82.12,0.01013782,447.034,11.89,12.49,-223.9,5.8921,0.0,0.0,42.092,1.38
UE_006,LEO,2503.05,6.979,5.821,-83.567,0.0010188,737.482,17.59,2.61,-355.1,8.3435,0.0,0.0,55.374,2.27
UE_007,LEO,1215.89,8.786,4.132,-82.165,0.0101135,599.222,8.61,40.91,258.1,4.053,0.0,0.0,49.462,1.84
UE_008,LEO,2590.87,6.448,2.108,-81.127,0.01007555,452.444,17.97,25.7,294.8,8.6362,0.0,0.0,42.377,1.39
UE_009,LEO,1608.98,11.061,9.035,-79.636,0.00103378,1030.607,11.18,0.11,110.3,5.3633,0.0,0.0,66.622,3.17
UE_010,LEO,2141.13,-0.399,-4.444,-86.943,0.10002817,143.963,14.5,22.75,241.2,7.1371,18.85,8.34,19.445,0.44
UE_011,LEO,2040.12,8.862,4.847,-81.177,0.01008811,656.159,13.71,23.89,93.5,6.8004,0.0,0.0,51.965,2.02
UE_012,LEO,2282.7,6.775,5.198,-82.854,0.00120488,685.003,15.94,10.09,79.2,7.609,0.0,0.0,53.194,2.11
UE_013,LEO,1994.76,7.673,3.409,-82.427,0.01005579,544.248,14.06,9.39,451.0,6.6492,0.0,0.0,46.932,1.67
UE_014,LEO,1516.99,-8.59,-13.565,-90.049,0.10003963,20.19,10.59,40.96,437.3,5.0566,41.73,16.28,0.0,0.06
UE_015,LEO,2366.52,8.123,5.639,-82.511,0.00109418,721.971,16.46,3.34,-384.0,7.8884,0.0,0.0,54.737,2.22
UE_016,LEO,1946.87,9.433,5.607,-79.77,0.00108649,719.292,13.54,16.22,268.1,6.4896,0.0,0.0,54.626,2.21
UE_017,LEO,2316.0,10.244,4.699,-81.877,0.01012422,644.193,16.4,51.71,458.1,7.72,0.0,0.0,51.448,1.98
UE_018,LEO,1891.07,10.88,6.842,-80.588,0.00109773,826.83,12.86,2.92,443.3,6.3036,0.0,0.0,58.946,2.54
UE_019,LEO,1962.17,7.321,2.333,-82.154,0.01014698,467.662,13.36,40.34,275.9,6.5406,0.0,0.0,43.166,1.44
UE_000,LEO,2026.44,7.885,5.799,-80.698,0.00105272,735.551,13.56,11.76,-381.4,6.7548,6.87,2.18,55.295,2.26
UE_001,LEO,1636.17,8.181,4.31,-82.616,0.01001715,613.194,11.82,13.13,-264.6,5.4539,0.0,0.0,50.087,1.89
UE_002,LEO,1986.55,7.819,1.551,-84.441,0.01009391,416.132,14.17,26.83,-308.1,6.6218,0.0,0.0,40.427,1.28
UE_003,LEO,1962.01,11.07,7.76,-79.689,0.00121244,910.435,13.96,1.81,93.6,6.54,0.0,0.0,62.161,2.8
UE_004,LEO,2043.11,10.064,4.492,-79.173,0.01000765,627.554,14.58,46.56,456.2,6.8104,0.0,0.0,50.721,1.93
UE_005,LEO,1560.94,11.265,6.536,-80.828,0.00129074,799.683,10.71,5.54,-271.1,5.2031,0.0,0.0,57.877,2.46
UE_006,LEO,1565.59,8.407,4.089,-82.106,0.01000819,595.87,10.76,9.03,368.4,5.2186,0.0,0.0,49.311,1.83
UE_007,LEO,1285.94,13.179,7.884,-79.351,0.00118143,921.881,8.67,0.29,58.9,4.2865,0.0,0.0,62.594,2.84
UE_008,LEO,2372.27,8.937,3.211,-81.89,0.0100558,529.665,16.74,25.64,-201.1,7.9076,0.0,0.0,46.238,1.63
UE_009,LEO,1311.77,10.71,8.059,-81.163,0.00103409,938.2,9.45,3.63,-418.4,4.3726,0.0,0.0,63.207,2.89
UE_010,LEO,1320.97,2.076,-2.471,-85.097,0.10012539,210.349,8.94,43.09,12.1,4.4032,18.85,5.14,26.353,0.65
UE_011,LEO,2016.15,8.123,2.926,-81.553,0.010027,509.071,13.46,12.31,424.4,6.7205,0.0,0.0,45.241,1.57
UE_012,LEO,2468.7,-19.311,-20.331,-93.464,0.1000097,4.324,16.98,48.36,-403.4,8.229,43.83,28.2,0.0,0.01
UE_013,LEO,1323.57,10.492,8.071,-80.904,0.00106792,939.277,9.36,9.82,235.5,4.4119,0.0,0.0,63.247,2.89
UE_014,LEO,2391.52,-18.403,-22.225,-95.661,0.10009449,2.801,16.43,42.65,439.4,7.9717,41.73,25.66,0.0,0.01
UE_015,LEO,2281.65,6.77,4.519,-79.943,0.01008877,629.733,15.69,32.54,-287.7,7.6055,0.0,0.0,50.817,1.94
UE_016,LEO,1887.2,9.465,5.619,-80.139,0.00106364,720.245,13.19,4.36,435.6,6.2907,0.0,0.0,54.666,2.22
UE_017,LEO,1534.38,8.523,4.255,-80.661,0.01012153,608.872,11.15,31.96,-429.4,5.1146,0.0,0.0,49.894,1.87
UE_018,LEO,2060.53,4.814,1.215,-84.612,0.01001496,395.143,13.86,36.19,293.7,6.8684,0.0,0.0,39.252,1.22
UE_019,LEO,1600.78,6.099,0.053,-80.78,0.01006177,327.888,11.02,52.36,445.0,5.3359,0.0,0.0,35.187,1.01
UE_000,LEO,1306.59,8.83,6.193,-81.439,0.00109974,769.604,8.93,4.93,428.4,4.3553,6.87,1.4,56.677,2.37
UE_001,LEO,1271.96,7.432,4.836,-82.081,0.01014059,655.25,9.14,25.98,-244.1,4.2399,0.0,0.0,51.926,2.02
UE_002,LEO,1769.13,8.255,2.193,-83.124,0.01010614,458.149,11.96,22.45,450.2,5.8971,0.0,0.0,42.674,1.41
UE_003,LEO,2260.72,9.115,5.523,-84.113,0.00110997,712.173,15.15,3.88,9.1,7.5357,0.0,0.0,54.331,2.19
UE_004,LEO,1394.5,10.107,2.894,-80.151,0.01011182,506.814,10.11,55.45,329.7,4.6483,0.0,0.0,45.131,1.56
UE_005,LEO,1853.16,8.501,3.585,-81.676,0.01007844,557.382,12.63,33.39,-120.2,6.1772,0.0,0.0,47.548,1.72
UE_006,LEO,2473.75,8.316,5.084,-80.912,0.00101136,675.566,17.0,1.78,207.3,8.2458,0.0,0.0,52.795,2.08
UE_007,LEO,2574.76,8.391,4.252,-81.451,0.01013427,608.624,17.2,10.72,-267.1,8.5825,0.0,0.0,49.883,1.87
UE_008,LEO,2586.57,9.564,4.018,-81.396,0.01010528,590.405,17.7,55.71,-441.0,8.6219,0.0,0.0,49.065,1.82
UE_009,LEO,2483.82,6.505,5.148,-82.61,0.00102968,680.87,17.06,3.5,446.2,8.2794,0.0,0.0,53.019,2.09
UE_010,LEO,2441.12,0.549,-2.83,-84.276,0.10001782,196.676,16.91,9.67,-370.5,8.1371,18.85,9.5,25.094,0.61
UE_011,LEO,1418.49,10.102,4.8,-82.24,0.01012039,652.339,9.82,24.82,247.3,4.7283,0.0,0.0,51.8,2.01
UE_012,LEO,1562.59,-7.828,-10.81,-89.916,0.10015062,37.38,11.08,9.48,-315.6,5.2086,43.83,17.85,0.0,0.12
UE_013,LEO,2402.63,6.281,2.617,-83.389,0.01002177,487.232,16.86,5.28,-379.7,8.0088,0.0,0.0,44.159,1.5
UE_014,LEO,2345.78,-17.516,-23.199,-95.726,0.10016124,2.24,16.06,14.72,-26.7,7.8193,41.73,25.17,0.0,0.01
UE_015,LEO,1256.74,10.032,7.651,-82.628,0.0010024,900.296,9.19,0.1,-405.5,4.1891,0.0,0.0,61.777,2.77
UE_016,LEO,2427.73,7.379,2.302,-82.833,0.01002363,465.56,17.0,27.1,9.9,8.0924,0.0,0.0,43.058,1.43
