UE_ID,network_type,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct
UE_005,LEO,1215.4,8.767,4.967,-85.017,0.00103,665.903,17.103,6.0,1808.6,4.05,0.0,0.0,52.38,2.05,6.502644608053694,2.9871627748731826,1.9459101490553132
UE_006,LEO,943.1,9.543,2.643,-86.028,0.00103,489.06,6.288,14.0,-3477.9,3.14,0.0,0.0,44.25,1.5,6.194527832587999,2.9871627748731826,2.70805020110221
UE_007,LEO,823.8,12.118,5.618,-84.941,0.000177,720.182,10.492,1.1,2721.1,2.75,0.0,0.0,54.66,2.22,6.580891532615034,3.7520267311845523,0.7419373447293773
UE_008,LEO,813.6,11.713,6.413,-83.543,0.000107,788.86,18.424,0.6,-3502.6,2.71,0.0,0.0,57.45,2.43,6.6718557145667265,3.9706162182559637,0.4700036292457356
UE_009,LEO,924.6,10.98,4.68,-83.71,0.00116,642.597,12.164,5.0,1760.2,3.08,0.0,0.0,51.38,1.98,6.467072753827066,2.93554201039869,1.791759469228055
UE_010,LEO,1201.7,7.831,3.331,-85.484,0.00184,538.494,8.011,9.0,3540.9,4.01,0.0,0.0,46.66,1.66,6.290631663227634,2.7351821767544338,2.302585092994046
UE_011,LEO,1636.0,8.323,5.523,-85.039,0.000191,712.145,20.907,2.8,4450.9,5.45,0.0,0.0,54.33,2.19,6.5696847657971285,3.718966630478479,1.33500106673234
UE_012,LEO,1884.9,6.765,1.965,-86.118,0.00184,442.94,12.566,9.0,-4224.2,6.28,0.0,0.0,41.88,1.36,6.095689418165515,2.7351821767544338,2.302585092994046
UE_013,LEO,1586.7,6.371,0.971,-86.115,0.00177,380.312,24.578,9.0,81.4,5.29,0.0,0.0,38.4,1.17,5.943617937650762,2.7520267333928294,2.302585092994046
UE_014,LEO,1224.2,9.026,5.226,-85.087,0.000189,687.272,21.162,1.8,4453.7,4.08,0.0,0.0,53.29,2.11,6.534184108640793,3.7235381935289014,1.0296194171811583
UE_015,LEO,936.7,1.439,-2.961,-88.78,0.052,191.9,6.244,38.0,-562.7,3.12,26.0,8.85,24.64,0.59,5.262171919911683,1.283996656356849,3.6635616461296463
UE_016,LEO,822.5,10.03,4.83,-85.485,0.00121,654.774,5.483,5.0,-194.5,2.74,0.0,0.0,51.91,2.01,6.485816217391007,2.917214629324629,1.791759469228055
UE_017,LEO,820.5,10.848,5.748,-84.276,0.000174,731.273,15.47,1.2,-2712.3,2.74,0.0,0.0,55.12,2.25,6.596153395252114,3.759450749221455,0.7884573603642702
UE_018,LEO,942.9,8.945,4.145,-86.528,0.00114,600.225,12.286,6.0,-2661.5,3.14,0.0,0.0,49.51,1.85,6.398969240513917,2.943095148282567,1.9459101490553132
UE_019,LEO,1227.6,8.61,1.81,-86.295,0.00116,432.827,8.184,8.0,1078.3,4.09,0.0,0.0,41.34,1.33,6.072645837119804,2.93554201039869,2.1972245773362196
UE_000,LEO,929.1,11.046,8.246,-84.877,0.000108,955.675,11.194,0.4,3297.7,3.1,0.0,0.0,63.86,2.94,6.863463730849012,3.966576240491805,0.33647223662121295
UE_001,LEO,1236.2,8.271,1.971,-84.964,0.0013,443.369,20.241,6.0,-3701.5,4.12,0.0,0.0,41.9,1.36,6.096655298356646,2.8860566473590907,1.9459101490553132
UE_002,LEO,1619.8,8.371,3.871,-85.815,0.00154,579.039,22.799,13.0,1051.6,5.4,0.0,0.0,48.55,1.78,6.363095342659175,2.8124792788815274,2.639057329615259
UE_003,LEO,1768.1,6.557,3.357,-87.421,0.00145,540.414,21.788,8.0,-2968.2,5.89,0.0,0.0,46.75,1.66,6.294184235730239,2.838631997465512,2.1972245773362196
UE_004,LEO,1602.2,7.123,1.823,-86.738,0.00111,433.69,19.682,8.0,2744.2,5.34,0.0,0.0,41.38,1.33,6.0746331333593115,2.954677020822086,2.1972245773362196
UE_005,LEO,1207.2,7.505,5.305,-86.147,0.000101,693.877,8.048,0.4,-2482.2,4.02,0.0,0.0,53.57,2.14,6.543734851484998,3.995678621917412,0.33647223662121295
UE_006,LEO,928.2,10.953,4.953,-85.123,0.00126,664.806,13.188,14.0,1507.2,3.09,0.0,0.0,52.34,2.05,6.500998336815549,2.899629454537759,2.70805020110221
UE_007,LEO,827.4,10.185,4.285,-85.608,0.00146,611.163,17.516,8.0,-3095.3,2.76,0.0,0.0,50.0,1.88,6.416998586919441,2.835647143918101,2.1972245773362196
UE_008,LEO,842.7,9.647,2.947,-86.176,0.00102,510.586,18.618,10.0,-2768.9,2.81,0.0,0.0,45.32,1.57,6.237515704201249,2.9913998278123035,2.3978952727983707
UE_009,LEO,951.8,10.681,3.981,-84.76,0.00146,587.484,20.346,5.0,3379.3,3.17,0.0,0.0,48.93,1.81,6.377549738565232,2.835647143918101,1.791759469228055
UE_010,LEO,1252.4,8.498,4.098,-86.651,0.00169,596.598,8.349,7.0,-545.8,4.17,0.0,0.0,49.34,1.84,6.392918287092793,2.7721132951293477,2.0794415416798357
UE_011,LEO,1600.4,6.829,4.729,-86.285,0.00175,646.588,13.669,10.0,-4001.3,5.33,0.0,0.0,51.55,1.99,6.473254691675034,2.7569619510655374,2.3978952727983707
UE_012,LEO,1794.1,7.79,3.39,-85.605,0.00102,542.828,24.961,8.0,-2361.2,5.98,0.0,0.0,46.86,1.67,6.298633020391036,2.9913998278123035,2.1972245773362196
UE_013,LEO,1587.3,7.069,1.069,-85.866,0.00176,386.245,12.582,5.0,1896.8,5.29,0.0,0.0,38.74,1.19,5.959057567657781,2.754487331939092,1.791759469228055
UE_014,LEO,1202.1,8.929,6.729,-86.535,0.000139,816.795,14.014,0.3,-1516.6,4.01,0.0,0.0,58.55,2.51,6.706611693947557,3.8569851966214843,0.26236426446749106
UE_015,LEO,918.2,0.398,-4.802,-89.301,0.037,134.047,19.121,32.0,-2119.6,3.06,26.0,8.63,18.19,0.41,4.905622865997073,1.4317982759212673,3.4965075614664802
UE_016,LEO,833.8,10.827,4.327,-84.786,0.00127,614.506,18.558,9.0,-2414.2,2.78,0.0,0.0,50.14,1.89,6.422444693749212,2.896196278702079,2.302585092994046
UE_017,LEO,831.9,10.044,4.844,-85.978,0.0011,655.888,10.546,7.0,1465.0,2.77,0.0,0.0,51.95,2.02,6.48751353211093,2.9586073144469616,2.0794415416798357
UE_018,LEO,940.0,9.166,3.766,-84.717,0.00135,571.036,6.267,5.0,-3873.5,3.13,0.0,0.0,48.18,1.76,6.349201926462281,2.8696662311832943,1.791759469228055
UE_019,LEO,1265.2,9.942,3.242,-84.529,0.00149,531.928,8.435,5.0,-4034.5,4.22,0.0,0.0,46.35,1.64,6.278386330613354,2.8268137312962534,1.791759469228055
UE_000,LEO,944.5,8.933,5.033,-86.533,0.000113,671.394,9.297,1.4,-1906.2,3.15,0.0,0.0,52.62,2.07,6.5108444782346835,3.9469215526732664,0.8754687373538999
UE_001,LEO,1230.2,8.598,2.698,-86.201,0.00106,492.924,11.201,13.0,-2984.1,4.1,0.0,0.0,44.44,1.52,6.202381659198543,2.974694134325518,2.639057329615259
UE_002,LEO,1646.3,7.593,3.393,-86.203,0.00147,543.067,18.975,14.0,-1754.3,5.49,0.0,0.0,46.88,1.67,6.299072401036861,2.8326826649563857,2.70805020110221
UE_003,LEO,1805.7,6.76,2.96,-86.72,0.00186,511.514,17.038,14.0,2710.2,6.02,0.0,0.0,45.36,1.57,6.23932802771263,2.730487055548592,2.70805020110221
UE_004,LEO,1607.4,7.708,2.608,-86.446,0.00196,486.61,23.716,8.0,4599.4,5.36,0.0,0.0,44.13,1.5,6.189515906010436,2.7077439284219453,2.1972245773362196
UE_005,LEO,1182.3,7.825,4.525,-87.088,0.00136,630.193,16.882,13.0,-4243.8,3.94,0.0,0.0,50.84,1.94,6.447611679482844,2.8664610913104482,2.639057329615259
UE_006,LEO,929.5,11.343,4.943,-83.829,0.00105,663.958,18.197,10.0,-3414.9,3.1,0.0,0.0,52.3,2.04,6.499723880766574,2.978810700516448,2.3978952727983707
UE_007,LEO,834.6,10.419,4.519,-85.19,0.00112,629.729,5.564,6.0,-2563.5,2.78,0.0,0.0,50.82,1.94,6.446876293268941,2.9507819769420554,1.9459101490553132
UE_008,LEO,830.4,9.957,3.357,-85.921,0.00194,540.427,8.536,10.0,650.2,2.77,0.0,0.0,46.75,1.66,6.294208246642277,2.712198269845911,2.3978952727983707
UE_009,LEO,970.4,10.751,5.451,-84.524,0.000185,706.099,11.469,0.2,-4038.6,3.23,0.0,0.0,54.08,2.17,6.56117068438207,3.7328282692494485,0.18232155679395462
UE_010,LEO,1221.2,8.24,3.24,-86.48,0.00115,531.766,19.141,6.0,2679.1,4.07,0.0,0.0,46.34,1.64,6.278082303376177,2.939302159268741,1.9459101490553132
UE_011,LEO,1660.8,5.951,3.751,-87.824,0.00138,569.918,12.072,14.0,3693.9,5.54,0.0,0.0,48.13,1.75,6.347245591637657,2.8601209132840575,2.70805020110221
UE_012,LEO,1831.6,7.895,3.795,-85.553,0.00153,573.249,19.211,11.0,4712.6,6.11,0.0,0.0,48.28,1.76,6.353063100165863,2.8153085688985486,2.4849066497880004
UE_013,LEO,1603.0,8.421,2.721,-86.389,0.0015,494.534,14.687,10.0,-4196.4,5.34,0.0,0.0,44.52,1.52,6.205635968973988,2.823908740654789,2.3978952727983707
UE_014,LEO,1158.1,8.845,5.345,-85.477,0.000114,697.218,7.721,2.7,3262.2,3.86,0.0,0.0,53.71,2.15,6.548531374917253,3.9430951448539266,1.308332819650179
UE_015,LEO,923.5,1.493,-3.507,-88.953,0.061,172.926,8.157,39.0,-2982.0,3.08,26.0,8.69,22.73,0.53,5.158629921397891,1.2146701649821134,3.6888794541139363
UE_016,LEO,809.0,10.057,4.457,-84.471,0.00109,624.815,5.393,8.0,2355.9,2.7,0.0,0.0,50.6,1.92,6.439054800266794,2.962573501660941,2.1972245773362196
UE_017,LEO,832.0,10.143,4.943,-85.129,0.00119,663.966,5.547,5.0,-3680.9,2.77,0.0,0.0,52.3,2.04,6.499735911529234,2.924453038242516,1.791759469228055
UE_018,LEO,956.0,9.951,5.551,-84.824,0.000119,714.524,10.373,0.3,-3945.8,3.19,0.0,0.0,54.43,2.2,6.573015141410892,3.924453034957936,0.26236426446749106
UE_019,LEO,1262.5,8.054,1.854,-85.873,0.00134,435.674,20.416,6.0,-3486.8,4.21,0.0,0.0,41.49,1.34,6.079186921279201,2.872895201311092,1.9459101490553132
UE_000,LEO,980.3,10.483,7.383,-83.958,0.00017,875.765,7.536,1.6,-4057.7,3.27,0.0,0.0,60.84,2.69,6.7762389975138,3.7695510760670525,0.9555114450274365
UE_001,LEO,1256.4,9.981,3.281,-85.31,0.00107,534.772,8.376,14.0,4475.6,4.19,0.0,0.0,46.48,1.65,6.283708697439658,2.970616221908908,2.70805020110221
UE_002,LEO,1653.7,5.972,1.172,-87.014,0.00172,392.503,11.024,11.0,-4659.8,5.51,0.0,0.0,39.1,1.21,5.9750886917165795,2.764471552839954,2.4849066497880004
UE_003,LEO,1862.9,6.418,3.118,-87.491,0.00101,522.88,19.419,14.0,659.2,6.21,0.0,0.0,45.91,1.61,6.261262650461203,2.995678625787363,2.70805020110221
UE_004,LEO,1488.6,8.686,4.586,-85.957,0.00154,635.074,9.924,9.0,-1196.7,4.96,0.0,0.0,51.05,1.95,6.455314908772988,2.8124792788815274,2.302585092994046
UE_005,LEO,1171.0,7.581,4.681,-85.31,0.00104,642.682,20.807,9.0,230.5,3.9,0.0,0.0,51.38,1.98,6.46720481533063,2.982966660283629,2.302585092994046
UE_006,LEO,910.2,11.989,6.689,-84.105,0.000167,813.261,9.068,1.3,3715.8,3.03,0.0,0.0,58.41,2.5,6.702280953429538,3.777283526251851,0.832909122935104
UE_007,LEO,825.9,11.298,4.698,-84.651,0.0012,644.106,13.506,14.0,-3260.9,2.75,0.0,0.0,51.44,1.98,6.469414644378527,2.920818753590463,2.70805020110221
UE_008,LEO,840.0,9.771,2.971,-85.114,0.00141,512.315,13.6,7.0,3771.7,2.8,0.0,0.0,45.4,1.58,6.240889691816081,2.85078088703661,2.0794415416798357
UE_009,LEO,976.6,10.608,4.008,-84.496,0.00177,589.617,6.511,12.0,-3338.4,3.26,0.0,0.0,49.03,1.81,6.381167753182728,2.7520267333928294,2.5649493574615367
UE_010,LEO,1265.3,8.541,4.541,-85.829,0.00144,631.513,16.435,6.0,-4445.2,4.22,0.0,0.0,50.89,1.94,6.449700773750142,2.841637507603157,1.9459101490553132
UE_011,LEO,1638.2,7.117,4.517,-86.042,0.00172,629.538,21.921,9.0,4451.5,5.46,0.0,0.0,50.81,1.94,6.446573423216114,2.764471552839954,2.302585092994046
UE_012,LEO,1812.2,6.144,0.744,-86.728,0.00142,366.87,15.081,11.0,-3963.9,6.04,0.0,0.0,37.6,1.13,5.907729614888046,2.847711655311102,2.4849066497880004
UE_013,LEO,1567.4,7.63,0.63,-85.285,0.00172,360.267,12.449,8.0,4649.7,5.22,0.0,0.0,37.21,1.11,5.88961729714294,2.764471552839954,2.1972245773362196
UE_014,LEO,1135.0,10.264,7.664,-84.268,0.000104,901.558,13.567,1.0,2686.8,3.78,0.0,0.0,61.82,2.77,6.805232954070047,3.9829666565253112,0.6931471805599453
UE_015,LEO,919.7,2.069,-2.631,-89.966,0.071,204.154,14.131,33.0,-2573.4,3.07,26.0,8.65,25.79,0.63,5.323760916626458,1.1487416512748079,3.5263605246161616
UE_016,LEO,810.8,11.34,4.34,-84.43,0.0018,615.52,5.405,7.0,-3211.7,2.7,0.0,0.0,50.19,1.89,6.424090763278519,2.7447274946554194,2.0794415416798357
UE_017,LEO,849.6,10.486,5.086,-84.557,0.00016,675.726,7.664,0.8,-3661.1,2.83,0.0,0.0,52.8,2.08,6.517266464252706,3.7958800146297347,0.5877866649021191
UE_018,LEO,962.2,9.708,5.208,-84.946,0.000191,685.791,13.415,0.4,-214.5,3.21,0.0,0.0,53.23,2.11,6.532030024685858,3.718966630478479,0.33647223662121295
UE_019,LEO,1252.0,9.7,3.1,-85.55,0.00104,521.599,21.347,11.0,-3797.7,4.17,0.0,0.0,45.85,1.6,6.258814439575305,2.982966660283629,2.4849066497880004
UE_000,LEO,993.8,9.993,7.593,-84.703,0.000179,895.025,6.625,0.3,3232.0,3.31,0.0,0.0,61.58,2.75,6.797968314371397,3.747146966593881,0.26236426446749106
UE_001,LEO,1271.8,9.613,3.013,-85.293,0.00153,515.331,18.478,12.0,-1238.7,4.24,0.0,0.0,45.55,1.59,6.246748032694003,2.8153085688985486,2.5649493574615367
UE_002,LEO,1641.6,8.207,3.507,-84.997,0.00149,551.514,10.944,14.0,4276.9,5.47,0.0,0.0,47.27,1.7,6.314478772437387,2.8268137312962534,2.70805020110221
UE_003,LEO,1834.3,6.188,2.388,-86.706,0.00141,471.424,12.229,9.0,4137.9,6.11,0.0,0.0,43.36,1.45,6.157876887435756,2.85078088703661,2.302585092994046
UE_004,LEO,1461.1,6.88,1.38,-85.76,0.00142,405.397,9.741,6.0,4554.0,4.87,0.0,0.0,39.83,1.25,6.007330514347262,2.847711655311102,1.9459101490553132
UE_005,LEO,1117.2,8.659,4.759,-85.971,0.00134,648.999,17.448,10.0,-976.9,3.72,0.0,0.0,51.66,2.0,6.476970824426961,2.872895201311092,2.3978952727983707
UE_006,LEO,901.2,11.96,5.66,-84.42,0.000193,723.703,6.008,0.9,2097.1,3.0,0.0,0.0,54.81,2.23,6.585761915750658,3.714442688741996,0.6418538861723948
UE_007,LEO,816.6,10.685,5.185,-83.857,0.00012,683.929,11.444,0.1,3230.9,2.72,0.0,0.0,53.15,2.1,6.5293151832551946,3.9208187503332543,0.09531017980432487
UE_008,LEO,851.9,10.766,4.466,-84.217,0.00162,625.514,15.679,6.0,3236.2,2.84,0.0,0.0,50.63,1.92,6.440171120455162,2.790484985189286,1.9459101490553132
UE_009,LEO,1006.3,10.012,4.012,-85.694,0.00198,589.896,6.709,9.0,-1292.0,3.35,0.0,0.0,49.04,1.82,6.381640028993804,2.703334809519128,2.302585092994046
UE_010,LEO,1328.2,9.277,3.977,-85.261,0.00177,587.241,21.854,12.0,631.1,4.43,0.0,0.0,48.92,1.81,6.377136727872922,2.7520267333928294,2.5649493574615367
UE_011,LEO,1722.0,8.281,5.781,-86.46,0.00016,734.007,11.48,1.5,-4074.6,5.74,0.0,0.0,55.23,2.26,6.599880022977009,3.7958800146297347,0.9162907318741551
UE_012,LEO,1770.7,5.351,1.451,-87.725,0.00196,409.812,22.805,14.0,4714.2,5.9,0.0,0.0,40.08,1.26,6.018135688922795,2.7077439284219453,2.70805020110221
UE_013,LEO,1490.8,6.378,0.078,-87.511,0.00144,329.255,9.939,13.0,-4487.2,4.97,0.0,0.0,35.27,1.01,5.799865083333246,2.841637507603157,2.639057329615259
UE_014,LEO,1142.6,10.225,7.025,-84.488,0.000158,843.246,12.618,0.5,-2868.8,3.81,0.0,0.0,59.59,2.59,6.738443921321377,3.8013429102968783,0.4054651081081644
UE_015,LEO,878.2,1.98,-2.12,-88.41,0.082,224.381,12.855,48.0,-1073.6,2.93,26.0,8.16,27.58,0.69,5.417792303465287,1.086186147610987,3.8918202981106265
UE_016,LEO,811.7,11.631,5.031,-84.484,0.000126,671.193,6.412,2.0,889.2,2.71,0.0,0.0,52.61,2.07,6.510545501669393,3.8996294514356555,1.0986122886681096
UE_017,LEO,857.2,12.12,6.12,-84.64,0.000195,763.259,12.715,1.3,731.3,2.86,0.0,0.0,56.42,2.35,6.638906736952831,3.709965386410331,0.832909122935104
UE_018,LEO,1004.8,8.621,3.321,-86.489,0.00114,537.756,17.699,5.0,-3874.3,3.35,0.0,0.0,46.62,1.65,6.289262778246894,2.943095148282567,1.791759469228055
UE_019,LEO,1337.8,7.239,0.439,-85.681,0.0012,349.275,8.919,14.0,4485.4,4.46,0.0,0.0,36.54,1.07,5.858718560257295,2.920818753590463,2.70805020110221
UE_000,LEO,1027.3,9.379,7.079,-84.711,0.000112,848.139,6.849,0.3,-4215.8,3.42,0.0,0.0,59.78,2.61,6.744222894936272,3.950781973452189,0.26236426446749106
UE_001,LEO,1339.0,7.734,0.734,-86.233,0.0011,366.297,14.927,8.0,-3972.6,4.46,0.0,0.0,37.57,1.13,5.906170785081947,2.9586073144469616,2.1972245773362196
UE_002,LEO,1668.9,7.928,3.628,-86.436,0.00124,560.609,12.126,6.0,3539.6,5.56,0.0,0.0,47.7,1.72,6.330805878224218,2.9065783144875272,1.9459101490553132
UE_003,LEO,1845.0,5.162,2.862,-87.119,0.00174,504.483,12.3,6.0,4475.4,6.15,0.0,0.0,45.02,1.55,6.225514407825784,2.759450751467806,1.9459101490553132
UE_004,LEO,1457.0,7.595,2.695,-86.303,0.00129,492.662,9.713,5.0,-2020.4,4.86,0.0,0.0,44.43,1.52,6.20185107248276,2.8894102893640885,1.791759469228055
UE_005,LEO,1107.0,8.114,5.414,-85.943,0.000127,702.985,16.38,0.4,-4219.4,3.69,0.0,0.0,53.95,2.16,6.556757049112867,3.8961962756244017,0.33647223662121295
UE_006,LEO,903.7,10.34,3.74,-85.03,0.00125,569.038,18.025,6.0,2216.6,3.01,0.0,0.0,48.09,1.75,6.3457030252731395,2.903089986644508,1.9459101490553132
UE_007,LEO,826.6,11.292,5.492,-84.154,0.000149,709.545,18.511,0.1,-3056.1,2.76,0.0,0.0,54.22,2.18,6.566032281210635,3.826813728672998,0.09531017980432487
UE_008,LEO,839.3,12.077,5.777,-84.561,0.000138,733.723,10.595,2.0,2426.3,2.8,0.0,0.0,55.22,2.26,6.599493557430909,3.8601209104517022,1.0986122886681096
UE_009,LEO,988.1,11.031,4.531,-85.484,0.00141,630.691,18.587,6.0,-3479.0,3.29,0.0,0.0,50.86,1.94,6.448400350533888,2.85078088703661,1.9459101490553132
UE_010,LEO,1315.8,9.628,4.628,-85.786,0.00197,638.423,11.772,14.0,-3517.7,4.39,0.0,0.0,51.2,1.96,6.460566207201814,2.705533773617953,2.70805020110221
UE_011,LEO,1700.2,8.44,4.64,-85.58,0.00187,639.433,17.335,8.0,-4687.6,5.67,0.0,0.0,51.24,1.97,6.4621445100884864,2.728158393231258,2.1972245773362196
UE_012,LEO,1741.0,5.729,2.029,-87.835,0.00112,447.217,11.607,10.0,1059.5,5.8,0.0,0.0,42.1,1.38,6.1052774901432825,2.9507819769420554,2.3978952727983707
UE_013,LEO,1442.6,8.545,2.245,-85.527,0.00117,461.686,13.617,7.0,-1113.2,4.81,0.0,0.0,42.86,1.42,6.137048638269114,2.9318141378826463,2.0794415416798357
UE_014,LEO,1080.3,8.163,4.563,-85.718,0.00186,633.262,9.202,6.0,-4279.0,3.6,0.0,0.0,50.97,1.95,6.452462118284644,2.730487055548592,1.9459101490553132
UE_015,LEO,898.5,1.981,-3.019,-89.81,0.056,189.797,12.99,52.0,-3901.8,3.0,26.0,8.4,24.43,0.58,5.251210035620134,1.2518119729860444,3.970291913552122
UE_016,LEO,823.3,10.023,3.823,-84.789,0.0018,575.388,5.488,9.0,3637.4,2.74,0.0,0.0,48.38,1.77,6.356781045032871,2.7447274946554194,2.302585092994046
UE_017,LEO,867.2,9.736,4.136,-84.832,0.00126,599.496,9.781,13.0,-1571.2,2.89,0.0,0.0,49.47,1.84,6.397755980382116,2.899629454537759,2.639057329615259
UE_018,LEO,1002.9,10.134,5.234,-85.333,0.000163,687.954,6.686,2.8,0.0,3.34,0.0,0.0,53.32,2.12,6.5351745053596275,3.787812392931659,1.33500106673234
UE_019,LEO,1354.2,8.674,2.574,-84.863,0.00136,484.245,10.028,5.0,-712.1,4.51,0.0,0.0,44.01,1.49,6.1846539180290065,2.8664610913104482,1.791759469228055
UE_000,LEO,1015.6,11.152,7.152,-85.124,0.000164,854.775,7.771,0.9,3991.7,3.39,0.0,0.0,60.03,2.63,6.752007491123214,3.785156149304165,0.6418538861723948
UE_001,LEO,1322.0,8.902,2.602,-86.049,0.00123,486.218,16.813,12.0,2467.6,4.41,0.0,0.0,44.11,1.5,6.188711661526016,2.9100948882075173,2.5649493574615367
UE_002,LEO,1732.4,6.052,2.252,-87.574,0.00182,462.168,22.549,12.0,-4672.6,5.77,0.0,0.0,42.88,1.42,6.138089839243663,2.739928611776302,2.5649493574615367
UE_003,LEO,1745.8,6.116,3.316,-86.242,0.00106,537.4,23.638,6.0,4079.9,5.82,0.0,0.0,46.61,1.65,6.288601778330518,2.974694134325518,1.9459101490553132
UE_004,LEO,1471.1,7.046,2.946,-86.777,0.0012,510.468,10.807,12.0,-3780.8,4.9,0.0,0.0,45.31,1.57,6.237285022339835,2.920818753590463,2.5649493574615367
UE_005,LEO,1058.9,9.287,6.087,-86.256,0.000155,760.382,20.059,3.0,-445.8,3.53,0.0,0.0,56.3,2.34,6.635135203007014,3.8096682990278086,1.3862943611198906
UE_006,LEO,881.6,10.116,4.916,-85.842,0.00121,661.793,13.877,13.0,-3889.7,2.94,0.0,0.0,52.21,2.04,6.496462724241357,2.917214629324629,2.639057329615259
UE_007,LEO,822.6,12.529,6.029,-83.836,0.000137,755.335,5.484,1.8,3044.3,2.74,0.0,0.0,56.1,2.32,6.628484399723231,3.8632794296735606,1.0296194171811583
UE_008,LEO,863.6,11.766,4.966,-84.217,0.00103,665.823,17.758,11.0,-3462.5,2.88,0.0,0.0,52.38,2.05,6.502524643383145,2.9871627748731826,2.4849066497880004
UE_009,LEO,1004.8,8.822,2.822,-85.389,0.0016,501.626,11.699,7.0,2795.9,3.35,0.0,0.0,44.88,1.54,6.219846354770296,2.795880017072641,2.0794415416798357
UE_010,LEO,1323.1,8.498,3.898,-85.651,0.00101,581.125,11.821,7.0,-4037.6,4.41,0.0,0.0,48.64,1.79,6.366685201302541,2.995678625787363,2.0794415416798357
UE_011,LEO,1758.3,6.183,3.683,-86.108,0.00169,564.774,18.722,13.0,-4457.3,5.86,0.0,0.0,47.89,1.74,6.338194705178172,2.7721132951293477,2.639057329615259
UE_012,LEO,1800.3,8.074,2.774,-86.263,0.00152,498.256,17.002,9.0,982.1,6.0,0.0,0.0,44.71,1.53,6.2131189902507495,2.8181564117695075,2.302585092994046
UE_013,LEO,1437.1,8.064,1.364,-86.968,0.00115,404.417,9.581,13.0,3522.9,4.79,0.0,0.0,39.78,1.24,6.00491616703115,2.939302159268741,2.639057329615259
UE_014,LEO,1092.8,8.592,6.392,-85.004,0.00018,787.002,7.286,1.2,2534.6,3.64,0.0,0.0,57.37,2.42,6.669500627925724,3.7447274924839467,0.7884573603642702
UE_015,LEO,863.4,1.773,-3.027,-90.013,0.082,189.515,5.756,51.0,-3490.7,2.88,26.0,7.99,24.41,0.58,5.249730931624392,1.086186147610987,3.9512437185814275
UE_016,LEO,799.9,10.145,4.745,-84.628,0.00162,647.845,16.333,7.0,189.9,2.67,0.0,0.0,51.61,1.99,6.4751938592122675,2.790484985189286,2.0794415416798357
UE_017,LEO,845.1,12.125,6.725,-84.737,0.000166,816.455,5.634,2.4,330.7,2.82,0.0,0.0,58.54,2.51,6.706195855384769,3.7798919093437133,1.2237754316221157
UE_018,LEO,1017.8,9.238,5.638,-85.881,0.000135,721.916,13.785,2.7,2349.0,3.39,0.0,0.0,54.73,2.22,6.5832930328364325,3.869666228287998,1.308332819650179
UE_019,LEO,1387.7,8.745,3.545,-84.727,0.00176,554.413,19.251,14.0,872.4,4.63,0.0,0.0,47.41,1.71,6.319711981152605,2.754487331939092,2.70805020110221
UE_000,LEO,1041.0,10.794,7.694,-83.803,0.000173,904.327,7.94,2.9,-2996.9,3.47,0.0,0.0,61.93,2.78,6.80829620440427,3.7619538943608317,1.3609765531356006
UE_001,LEO,1384.0,8.659,2.459,-86.07,0.00173,476.299,9.227,14.0,-4320.9,4.61,0.0,0.0,43.61,1.47,6.168143128891282,2.761953896620167,2.70805020110221
UE_002,LEO,1713.2,7.504,2.904,-86.248,0.00108,507.527,13.421,9.0,1296.2,5.71,0.0,0.0,45.17,1.56,6.231518311424133,2.966576244110926,2.302585092994046
UE_003,LEO,1810.5,8.048,4.248,-86.276,0.00165,608.289,23.07,8.0,-2218.8,6.04,0.0,0.0,49.87,1.87,6.412292703587461,2.782516055522885,2.1972245773362196
UE_004,LEO,1455.1,7.401,3.001,-85.9,0.00162,514.434,19.701,13.0,241.2,4.85,0.0,0.0,45.5,1.58,6.245009264222515,2.790484985189286,2.639057329615259
UE_005,LEO,1044.8,8.371,5.071,-84.914,0.000123,674.506,6.965,1.7,3103.9,3.48,0.0,0.0,52.75,2.08,6.515462039670206,3.9100948850297526,0.9932517730102834
UE_006,LEO,872.8,9.888,3.088,-86.056,0.00171,520.739,14.819,5.0,1326.9,2.91,0.0,0.0,45.81,1.6,6.257167462840957,2.7670038893538726,1.791759469228055
UE_007,LEO,819.2,11.66,4.66,-84.37,0.00152,641.053,5.462,11.0,-3623.0,2.73,0.0,0.0,51.31,1.97,6.4646708547996585,2.8181564117695075,2.4849066497880004
UE_008,LEO,873.0,11.487,4.987,-84.156,0.00118,667.605,10.82,14.0,3874.7,2.91,0.0,0.0,52.46,2.05,6.5051934522709285,2.9281179923258285,2.70805020110221
UE_009,LEO,1065.6,10.048,3.048,-84.176,0.00187,517.805,7.104,5.0,-2572.7,3.55,0.0,0.0,45.67,1.59,6.251528090021136,2.728158393231258,1.791759469228055
UE_010,LEO,1434.9,6.772,2.272,-85.814,0.00161,463.529,15.566,5.0,-4347.2,4.78,0.0,0.0,42.95,1.43,6.14102398902841,2.7931741236984022,1.791759469228055
