UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,altitude_m,speed_ms,network_type,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct,Area,Available_Networks
UE_009,72.67,23.278,20.706,-73.987,1.115e-05,895.784,0.95,5.63,9.4,0.2422,0.0,0.0,100.0,6.89,0.0,0.0,HAPS,6.798815030385591,4.952725093665644,1.891604804197771,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_010,143.42,11.004,8.506,-78.99,0.00100981,392.074,1.65,3.4,9.4,0.4781,0.0,0.0,64.77,3.02,0.0,0.0,HAPS,5.973997889309346,2.995760332434744,1.4816045409242156,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_011,123.93,7.42,5.471,-81.58,0.02001153,283.124,0.97,0.33,9.4,0.4131,0.0,0.0,54.15,2.18,0.0,0.0,HAPS,5.649410762588863,1.6987197056871484,0.2851789422336624,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_012,75.09,20.324,17.69,-75.589,0.00010256,767.126,0.71,2.19,9.4,0.2503,0.0,0.0,96.916,5.9,0.0,0.0,HAPS,6.643953782190892,3.9890219835907175,1.1600209167967532,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_013,199.56,11.89,7.675,-80.518,0.00101361,361.036,2.0,0.96,9.4,0.6652,0.0,0.0,61.864,2.78,0.0,0.0,HAPS,5.8917436543950075,2.994129113044025,0.6729444732424258,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_014,118.5,16.935,13.793,-75.585,0.00010421,603.336,0.94,0.33,9.4,0.395,0.0,0.0,83.277,4.64,0.0,0.0,HAPS,6.404130334652847,3.982090599935818,0.2851789422336624,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_015,152.78,7.759,5.957,-80.576,0.0200047,299.643,1.11,0.2,9.4,0.5093,0.0,0.0,55.848,2.3,0.0,0.0,HAPS,5.705923514327449,1.6988679571011398,0.18232155679395465,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_016,232.36,1.24,-0.526,-85.501,0.02000579,118.983,1.84,14.83,9.4,0.7745,0.0,0.0,33.158,0.92,0.0,0.0,HAPS,4.78735006607971,1.6988442942574522,2.761906873892921,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_017,147.04,5.021,0.445,-80.891,0.02000432,139.857,1.55,20.4,9.4,0.4901,0.0,0.0,36.558,1.08,0.0,0.0,HAPS,4.947745191348025,1.6988762068359808,3.0633909220278057,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_018,121.42,15.614,12.697,-77.94,0.00010195,558.122,1.57,0.14,9.4,0.4047,0.0,0.0,79.438,4.29,0.0,0.0,HAPS,6.326367696212126,3.991612765625964,0.13102826240640408,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_019,112.33,-16.382,-18.37,-93.242,0.020011,2.71,1.35,47.98,9.4,0.3744,44.7,36.18,0.0,0.02,0.0,0.0,HAPS,1.3110318766193438,1.6987312080122343,3.891412051524022,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_000,72.2,15.901,13.143,-75.483,0.00010544,576.448,1.14,2.5,9.4,0.2407,0.0,0.0,80.999,4.43,0.0,0.0,HAPS,6.3586183950517645,3.9769945986311876,1.252762968495368,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_001,142.23,10.634,8.073,-79.247,0.00100923,375.812,1.42,6.29,9.4,0.4741,0.0,0.0,63.257,2.89,0.0,0.0,HAPS,5.931746389328857,2.9960098478541344,1.986503546020567,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_002,135.19,15.446,10.971,-77.659,0.00101218,488.192,0.96,1.11,9.4,0.4506,0.0,0.0,73.397,3.76,0.0,0.0,HAPS,6.192755050449539,2.994742247881952,0.7466879474879752,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_003,65.1,24.831,22.095,-72.679,1.123e-05,955.329,1.17,1.67,9.4,0.217,0.0,0.0,100.0,7.35,0.0,0.0,HAPS,6.86310199610745,4.949620205065838,0.9820784724121582,Maritime,"UAV,HAPS,SAT (LEO)"
UE_004,115.77,11.131,9.018,-78.76,0.00100208,411.596,1.06,0.8,9.4,0.3859,0.0,0.0,66.563,3.17,0.0,0.0,HAPS,6.022468905970672,2.9990976052093745,0.5877866649021191,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_005,179.0,9.574,5.614,-78.799,0.02000584,287.949,1.37,0.23,9.4,0.5967,0.0,0.0,54.65,2.21,0.0,0.0,HAPS,5.6662502019514305,1.6988432088368337,0.20701416938432615,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_006,216.49,10.793,9.061,-81.371,0.00100487,413.233,1.47,6.49,9.4,0.7216,0.0,0.0,66.712,3.18,0.0,0.0,HAPS,6.026428617444071,2.997890118840649,2.0135687975291283,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_007,100.34,15.073,12.481,-77.377,0.00010068,549.297,0.78,4.01,9.4,0.3345,0.0,0.0,78.683,4.23,0.0,0.0,HAPS,6.310458132478983,3.9970567888100628,1.6114359150967734,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_008,191.44,14.814,10.104,-78.462,0.0010033,453.8,1.95,0.47,9.4,0.6381,0.0,0.0,70.363,3.49,0.0,0.0,HAPS,6.119857761876381,2.9985691873207356,0.3852624007906449,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_009,72.95,17.8,17.008,-75.673,0.00010143,738.192,0.65,2.2,9.4,0.2432,0.0,0.0,94.528,5.68,0.0,0.0,HAPS,6.605557697758088,3.9938335702328525,1.1631508098056809,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_010,142.73,20.133,16.604,-76.186,0.0001091,721.083,1.26,0.1,9.4,0.4758,0.0,0.0,93.113,5.55,0.0,0.0,HAPS,6.582140090734364,3.962175245430957,0.09531017980432487,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_011,124.95,11.692,7.181,-78.389,0.00101432,342.94,0.95,4.65,9.4,0.4165,0.0,0.0,60.132,2.64,0.0,0.0,HAPS,5.840467223556053,2.993825010738279,1.7316555451583497,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_012,74.02,18.224,14.635,-77.178,0.00010209,638.336,0.75,0.55,9.4,0.2467,0.0,0.0,86.221,4.91,0.0,0.0,HAPS,6.4604301377780455,3.991016791930493,0.4382549309311553,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_013,200.59,11.247,8.91,-80.175,0.00101183,407.468,2.11,1.05,9.4,0.6686,0.0,0.0,66.186,3.13,0.0,0.0,HAPS,6.012413575858365,2.994892447801943,0.7178397931503169,Desert,"UAV,HAPS,SAT (LEO)"
UE_014,117.7,6.191,3.424,-83.88,0.02001922,218.149,1.39,37.88,9.4,0.3923,0.0,0.0,46.985,1.68,0.0,0.0,HAPS,5.389751863769762,1.6985528477288663,3.6604799795922385,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_015,152.09,16.087,12.597,-74.574,0.00010802,554.05,1.22,0.28,9.4,0.507,0.0,0.0,79.09,4.26,0.0,0.0,HAPS,6.319058199778656,3.966495823034325,0.2468600779315258,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_016,232.06,6.173,4.277,-82.287,0.0200185,244.221,2.15,6.26,9.4,0.7735,0.0,0.0,49.969,1.88,0.0,0.0,HAPS,5.5021598447667275,1.6985684676006765,1.9823798288367047,Desert,"UAV,HAPS,SAT (LEO)"
UE_017,147.36,12.93,10.305,-77.009,0.00100982,461.724,1.08,1.22,9.4,0.4912,0.0,0.0,71.066,3.55,0.0,0.0,HAPS,6.137130764029634,2.9957560317016245,0.7975071958841881,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_018,120.66,13.258,12.886,-78.41,0.00013014,565.876,1.33,3.47,9.4,0.4022,0.0,0.0,80.1,4.35,0.0,0.0,HAPS,6.340140584925177,3.8855891942650302,1.4973884086254776,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_019,111.49,-20.864,-24.364,-94.196,0.02001157,0.685,0.75,32.34,9.4,0.3716,44.7,35.91,0.0,0.01,0.0,0.0,HAPS,0.521765563804325,1.6987188375995053,3.506757877322648,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_000,73.12,19.969,17.132,-75.033,0.00011169,743.431,0.94,0.18,9.4,0.2437,0.0,0.0,94.961,5.72,0.0,0.0,HAPS,6.6126201681782675,3.9519857051735534,0.16551443847757338,Desert,"UAV,HAPS,SAT (LEO)"
UE_001,143.17,12.96,9.552,-79.905,0.00100355,432.209,1.62,0.46,9.4,0.4772,0.0,0.0,68.431,3.32,0.0,0.0,HAPS,6.071220290534294,2.998460984295169,0.3784364357202451,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_002,134.62,21.143,16.987,-74.351,0.00011516,737.282,1.53,0.69,9.4,0.4487,0.0,0.0,94.453,5.67,0.0,0.0,HAPS,6.604325865434717,3.9386983400227287,0.5247285289349821,Maritime,"UAV,HAPS,SAT (LEO)"
UE_003,64.86,20.518,17.973,-76.11,0.00010407,779.145,0.93,1.75,9.4,0.2162,0.0,0.0,97.907,5.99,0.0,0.0,HAPS,6.659479799842748,3.982674441265178,1.0116009116784799,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_004,116.87,18.849,15.923,-76.028,0.0001004,692.359,0.84,1.07,9.4,0.3896,0.0,0.0,90.73,5.33,0.0,0.0,HAPS,6.5415479025728285,3.9982662828653575,0.7275486072772778,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_005,179.56,11.701,8.586,-80.351,0.00100177,395.102,1.95,0.1,9.4,0.5985,0.0,0.0,65.05,3.04,0.0,0.0,HAPS,5.981671753845116,2.999231977832405,0.09531017980432487,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_006,217.45,7.602,3.933,-82.052,0.02000841,233.539,1.48,19.52,9.4,0.7248,0.0,0.0,48.767,1.8,0.0,0.0,HAPS,5.457621885358782,1.6987874218699421,3.021400020302569,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_007,100.05,24.744,22.042,-73.872,1.07e-05,953.035,1.14,1.43,9.4,0.3335,0.0,0.0,100.0,7.33,0.0,0.0,HAPS,6.860700358406339,4.970616181726523,0.8878912573524571,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_008,191.88,8.613,4.774,-81.91,0.02000382,260.087,1.94,45.23,9.4,0.6396,0.0,0.0,51.709,2.0,0.0,0.0,HAPS,5.564853685112814,1.6988870619890046,3.833628938000134,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_009,73.25,12.035,9.832,-78.102,0.00102103,443.144,0.82,0.36,9.4,0.2442,0.0,0.0,69.412,3.41,0.0,0.0,HAPS,6.096148834174784,2.9909614968187412,0.3074846997479606,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_010,142.03,12.759,9.877,-77.598,0.00100645,444.91,1.59,0.19,9.4,0.4734,0.0,0.0,69.57,3.42,0.0,0.0,HAPS,6.1001171379349985,2.997207795369623,0.17395330712343804,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_011,125.96,15.474,9.856,-75.736,0.0010145,444.085,1.6,1.66,9.4,0.4199,0.0,0.0,69.496,3.42,0.0,0.0,HAPS,6.098265275161872,2.993747948202548,0.9783261227936076,Maritime,"UAV,HAPS,SAT (LEO)"
UE_012,72.96,16.641,15.029,-78.055,0.00010185,654.836,1.11,1.97,9.4,0.2432,0.0,0.0,87.602,5.04,0.0,0.0,HAPS,6.48591075768888,3.9920389623997576,1.0885619528146082,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_013,201.63,20.806,17.957,-73.131,0.00011252,778.45,1.77,1.92,9.4,0.6721,0.0,0.0,97.849,5.99,0.0,0.0,HAPS,6.65858854275869,3.9487702726471277,1.0715836162801904,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_014,116.9,13.824,9.459,-77.515,0.00102178,428.592,1.55,2.76,9.4,0.3897,0.0,0.0,68.105,3.3,0.0,0.0,HAPS,6.062835921047334,2.9906426018889696,1.324418957401803,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_015,151.4,16.609,13.713,-77.239,0.00011031,600.009,1.28,3.55,9.4,0.5047,0.0,0.0,82.996,4.62,0.0,0.0,HAPS,6.39860990946468,3.957385111474439,1.5151272329628591,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_016,231.75,6.914,1.971,-80.78,0.02000887,177.356,2.07,33.61,9.4,0.7725,0.0,0.0,41.9,1.36,0.0,0.0,HAPS,5.183781552954758,1.698777437410145,3.544142657647253,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_017,147.67,15.118,8.861,-77.666,0.00101328,405.579,1.28,5.06,9.4,0.4922,0.0,0.0,66.013,3.12,0.0,0.0,HAPS,6.007778252049335,2.994270528888154,1.801709800081223,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_018,119.9,14.695,13.456,-77.729,0.00011585,589.361,1.12,0.79,9.4,0.3997,0.0,0.0,82.095,4.53,0.0,0.0,HAPS,6.38073421419384,3.93610395812524,0.5822156198526637,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_019,110.64,-23.449,-26.557,-95.944,0.02000502,0.414,1.42,11.37,9.4,0.3688,44.7,35.64,0.0,0.0,0.0,0.0,HAPS,0.346422567474381,1.6988610100775565,2.5152741864043966,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_000,74.05,9.976,9.077,-79.802,0.00101712,413.872,1.07,1.01,9.4,0.2468,0.0,0.0,66.77,3.18,0.0,0.0,HAPS,6.027970038920292,2.9926278054866335,0.6981347220709844,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_001,144.11,16.418,14.299,-76.479,0.00010656,624.339,1.17,1.88,9.4,0.4804,0.0,0.0,85.046,4.8,0.0,0.0,HAPS,6.438293902690691,3.972405784098188,1.0577902941478545,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_002,134.05,19.878,15.998,-73.598,0.0001076,695.509,1.51,0.1,9.4,0.4468,0.0,0.0,90.991,5.35,0.0,0.0,HAPS,6.5460807148879905,3.9681877246334354,0.09531017980432487,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_003,64.65,17.208,14.778,-75.051,0.00011543,644.326,0.8,0.52,9.4,0.2155,0.0,0.0,86.723,4.96,0.0,0.0,HAPS,6.4697556154674825,3.9376813005788187,0.41871033485818504,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_004,117.96,10.135,7.705,-81.152,0.00100377,362.119,0.84,0.16,9.4,0.3932,0.0,0.0,61.967,2.79,0.0,0.0,HAPS,5.894730604233866,2.9983657879275682,0.1484200051182733,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_005,180.12,3.397,-0.541,-83.576,0.0200118,118.689,1.44,6.07,9.4,0.6004,0.0,0.0,33.108,0.91,0.0,0.0,HAPS,4.7848967119335075,1.6987138461292302,1.9558604799084813,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_006,218.41,14.387,12.62,-77.106,0.00011487,554.992,1.66,2.58,9.4,0.728,0.0,0.0,79.171,4.27,0.0,0.0,HAPS,6.320753905657859,3.9397933751519023,1.275362800412609,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_007,99.77,10.958,8.844,-78.34,0.00100287,404.94,1.08,3.51,9.4,0.3326,0.0,0.0,65.955,3.11,0.0,0.0,HAPS,6.00620536542948,2.998755359609118,1.506297153514587,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_008,192.32,9.439,6.799,-79.743,0.0010053,329.191,1.8,3.5,9.4,0.6411,0.0,0.0,58.795,2.53,0.0,0.0,HAPS,5.799671274906212,2.9977043170130613,1.5040773967762742,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_009,73.58,19.524,17.705,-74.526,0.00010128,767.742,1.2,0.47,9.4,0.2453,0.0,0.0,96.967,5.91,0.0,0.0,HAPS,6.644755412562515,3.9944763030386623,0.3852624007906449,Maritime,"UAV,HAPS,SAT (LEO)"
UE_010,141.33,13.134,10.839,-77.923,0.00100726,482.959,1.67,0.7,9.4,0.4711,0.0,0.0,72.938,3.72,0.0,0.0,HAPS,6.182000192384672,2.9968584118447215,0.5306282510621704,Maritime,"UAV,HAPS,SAT (LEO)"
UE_011,126.98,16.778,12.277,-76.196,0.00010012,540.976,0.88,1.16,9.4,0.4233,0.0,0.0,77.97,4.16,0.0,0.0,HAPS,6.295221720016434,3.999479154726075,0.7701082216960736,Maritime,"UAV,HAPS,SAT (LEO)"
UE_012,71.9,17.078,14.719,-76.876,0.00011052,641.862,0.6,0.45,9.4,0.2397,0.0,0.0,86.516,4.94,0.0,0.0,HAPS,6.46593008223011,3.956559119825971,0.37156355643248307,Maritime,"UAV,HAPS,SAT (LEO)"
UE_013,202.66,8.723,7.007,-79.787,0.0010057,336.661,1.74,1.76,9.4,0.6755,0.0,0.0,59.524,2.59,0.0,0.0,HAPS,5.8220424336036265,2.9975315494398345,1.0152306797290584,Maritime,"UAV,HAPS,SAT (LEO)"
UE_014,116.09,13.081,8.097,-79.246,0.0010031,376.708,1.29,0.19,9.4,0.387,0.0,0.0,63.341,2.9,0.0,0.0,HAPS,5.9341214103254485,2.9986557691554463,0.17395330712343804,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_015,150.7,20.73,20.123,-76.205,1.273e-05,870.825,1.33,1.63,9.4,0.5023,0.0,0.0,100.0,6.7,0.0,0.0,HAPS,6.770588715695039,4.8951715622305185,0.9669838461896731,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_016,231.43,5.693,2.428,-81.406,0.02000391,189.673,1.63,34.62,9.4,0.7714,0.0,0.0,43.5,1.46,0.0,0.0,HAPS,5.25055991894324,1.6988851080414367,3.5729072778615154,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_017,147.99,7.797,1.931,-80.222,0.02000608,176.299,1.09,44.74,9.4,0.4933,0.0,0.0,41.759,1.36,0.0,0.0,HAPS,5.177837572906332,1.6988379988556255,3.822973188594635,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_018,119.13,13.484,11.901,-79.65,0.00100997,525.675,1.44,2.02,9.4,0.3971,0.0,0.0,76.653,4.04,0.0,0.0,HAPS,6.266583660012534,2.995691525815032,1.1052568313867783,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_019,109.79,-20.134,-22.779,-95.133,0.02000155,0.986,0.9,12.12,9.4,0.366,44.7,35.37,0.0,0.01,0.0,0.0,HAPS,0.6861225656229808,1.6989363477961315,2.574137783515943,Desert,"UAV,HAPS,SAT (LEO)"
UE_000,74.99,18.292,17.049,-75.284,0.00010864,739.927,0.84,1.31,9.4,0.25,0.0,0.0,94.672,5.69,0.0,0.0,HAPS,6.6079021049235465,3.9640102390660177,0.8372475245337022,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_001,145.05,11.468,8.663,-78.692,0.00100105,398.038,1.03,0.1,9.4,0.4835,0.0,0.0,65.321,3.06,0.0,0.0,HAPS,5.989056650450242,2.9995442295975443,0.09531017980432487,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_002,133.48,14.013,9.675,-78.448,0.00100628,436.999,1.29,2.36,9.4,0.4449,0.0,0.0,68.861,3.36,0.0,0.0,HAPS,6.082216627268817,2.99728115847548,1.2119409739751128,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_003,64.47,28.701,27.104,-71.033,1.193e-05,1170.848,0.92,1.54,9.4,0.2149,0.0,0.0,100.0,9.01,0.0,0.0,HAPS,7.066337268893351,4.923359519926099,0.9321640810304452,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_004,119.06,22.114,18.692,-71.78,0.00012487,809.725,1.27,0.43,9.4,0.3969,0.0,0.0,100.0,6.23,0.0,0.0,HAPS,6.697928909065992,3.9035418848045738,0.35767444427181594,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_005,180.67,9.737,5.871,-79.898,0.0200139,296.692,1.66,0.16,9.4,0.6022,0.0,0.0,55.548,2.28,0.0,0.0,HAPS,5.696059394970026,1.6986682744883699,0.1484200051182733,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_006,219.36,11.698,9.861,-79.108,0.00101224,444.288,1.72,0.1,9.4,0.7312,0.0,0.0,69.515,3.42,0.0,0.0,HAPS,6.09872126383969,2.99471650453927,0.09531017980432487,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_007,99.49,17.957,14.662,-74.898,0.00010156,639.497,1.03,0.89,9.4,0.3316,0.0,0.0,86.318,4.92,0.0,0.0,HAPS,6.4622444374850705,3.99327730352208,0.636576829071551,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_008,192.75,10.582,6.451,-79.647,0.00100541,316.879,1.38,0.3,9.4,0.6425,0.0,0.0,57.58,2.44,0.0,0.0,HAPS,5.7616708072258325,2.997656799078591,0.262364264467491,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_009,73.93,17.44,15.754,-76.243,0.00010601,685.272,0.6,1.52,9.4,0.2464,0.0,0.0,90.14,5.27,0.0,0.0,HAPS,6.5312740505976805,3.9746531613934417,0.9242589015233319,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_010,140.62,13.852,11.422,-77.472,0.00100595,506.302,1.3,3.08,9.4,0.4687,0.0,0.0,74.976,3.89,0.0,0.0,HAPS,6.229106487005244,2.9974236045976137,1.4060969884160703,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_011,128.0,-8.181,-11.493,-89.697,0.02000429,12.85,1.13,31.17,9.4,0.4267,30.74,25.57,0.0,0.1,0.0,0.0,HAPS,2.6282852326333477,1.6988768581375109,3.471034341250935,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_012,70.84,23.191,21.472,-73.275,1.112e-05,928.592,1.06,2.33,9.4,0.2361,0.0,0.0,100.0,7.14,0.0,0.0,HAPS,6.834745780208637,4.953895173698704,1.2029723039923526,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_013,203.69,9.446,8.295,-79.866,0.00100919,384.126,1.52,3.21,9.4,0.679,0.0,0.0,64.033,2.95,0.0,0.0,HAPS,5.9535705534730194,2.9960270610994066,1.43746264769429,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_014,115.27,13.481,8.97,-78.073,0.0010083,409.756,1.02,3.2,9.4,0.3842,0.0,0.0,66.395,3.15,0.0,0.0,HAPS,6.017999364236132,2.9964102323801405,1.4350845252893227,Desert,"UAV,HAPS,SAT (LEO)"
UE_015,149.99,12.08,8.962,-77.064,0.00101328,409.448,1.79,1.1,9.4,0.5,0.0,0.0,66.367,3.15,0.0,0.0,HAPS,6.017249246081709,2.994270528888154,0.7419373447293773,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_016,231.1,12.584,8.735,-79.106,0.00100439,400.785,1.84,0.63,9.4,0.7703,36.04,0.0,65.573,3.08,0.0,0.0,HAPS,5.995917119678004,2.998097619467817,0.48858001481867097,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_017,148.3,6.011,2.346,-81.098,0.02002057,187.42,1.18,26.75,9.4,0.4943,0.0,0.0,43.212,1.44,0.0,0.0,HAPS,5.238673513620522,1.6985235619833234,3.3232358401924436,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_018,118.36,6.94,4.042,-81.28,0.02000787,236.884,1.5,37.77,9.4,0.3945,0.0,0.0,49.146,1.82,0.0,0.0,HAPS,5.471783159897961,1.698799143050433,3.657646751682838,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_019,108.94,-19.767,-23.442,-97.55,0.02001346,0.847,1.0,7.43,9.4,0.3631,44.7,35.09,0.0,0.01,0.0,0.0,HAPS,0.6135627012171029,1.6986778224361754,2.131796772013764,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_000,75.95,12.701,11.437,-78.673,0.00100553,506.931,0.91,3.4,9.4,0.2532,0.0,0.0,75.031,3.9,0.0,0.0,HAPS,6.230345611581537,2.997604967260796,1.4816045409242156,Desert,"UAV,HAPS,SAT (LEO)"
UE_001,145.98,16.24,13.293,-77.266,0.00010987,582.664,1.29,1.53,9.4,0.4866,0.0,0.0,81.527,4.48,0.0,0.0,HAPS,6.369325474789487,3.95912087153141,0.9282193027394289,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_002,132.91,7.62,4.298,-82.262,0.02000592,244.886,1.51,16.98,9.4,0.443,0.0,0.0,50.043,1.88,0.0,0.0,HAPS,5.50486801388847,1.6988414721694862,2.8892600290434745,Maritime,"UAV,HAPS,SAT (LEO)"
UE_003,64.31,20.707,18.911,-75.655,0.00010261,819.069,1.0,1.88,9.4,0.2144,0.0,0.0,100.0,6.3,0.0,0.0,HAPS,6.709388483059658,3.9888103081575315,1.0577902941478545,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_004,120.16,9.673,5.899,-81.291,0.02000877,297.66,1.13,4.05,9.4,0.4005,0.0,0.0,55.646,2.29,0.0,0.0,HAPS,5.699305802629123,1.6987796079253572,1.6193882432872684,Desert,"UAV,HAPS,SAT (LEO)"
UE_005,181.22,14.335,10.544,-76.748,0.00100813,471.21,1.75,0.54,9.4,0.6041,0.0,0.0,71.905,3.62,0.0,0.0,HAPS,6.157423801894348,2.9964834608701207,0.43178241642553783,Desert,"UAV,HAPS,SAT (LEO)"
UE_006,220.32,10.014,8.355,-80.133,0.00100299,386.395,1.52,1.88,9.4,0.7344,0.0,0.0,64.244,2.97,0.0,0.0,HAPS,5.959444844333074,2.9987033965231213,1.0577902941478545,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_007,99.21,15.589,12.598,-78.429,0.0001035,554.078,0.78,3.58,9.4,0.3307,0.0,0.0,79.093,4.26,0.0,0.0,HAPS,6.319108644412078,3.9850596460109817,1.5216989981260935,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_008,193.18,10.083,5.133,-80.917,0.0200125,271.844,1.72,3.73,9.4,0.6439,0.0,0.0,52.966,2.09,0.0,0.0,HAPS,5.6089002032860025,1.6986986550509426,1.5539252025038417,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_009,74.31,27.001,26.502,-72.232,1.33e-05,1144.93,0.56,2.05,9.4,0.2477,0.0,0.0,100.0,8.81,0.0,0.0,HAPS,7.043971813384669,4.876148326379195,1.1151415906193203,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
