UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,network_type,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct
UE_004824,0.0072,34.62,32.8478,-60.38,5.1451e-06,40.12,1.5,0.1047,29.8783,2.4e-05,0,0,81.5034,10.547667,WiFi6E_6GHz,3.7164946211469094,5.288606095476448,0.09957380489609238
UE_004825,0.0028,17.43,13.0032,-77.57,0.0006204736,19.2,1.5,1.8944,-12.0652,9e-06,0,0,62.4739,3.488272,WiFi6E_6GHz,3.005682604407159,3.2072766914963085,1.0627778356588937
UE_004826,0.0107,16.84,10.8267,-78.16,0.0004298797,27.62,1.5922,1.3285,9.4158,3.6e-05,0,0,60.7375,3.497305,WiFi6E_6GHz,3.3541057741283047,3.3666530618656063,0.8452242834402949
UE_004827,0.0066,66.23,61.7108,-28.77,3.3e-09,12.96,1.5,0.3251,27.6204,2.2e-05,0,0,78.5372,11.626771,WiFi6E_6GHz,2.6361960973342264,8.481354475669688,0.2814879282884534
UE_004828,0.0078,65.1,61.7235,-29.9,1e-09,17.42,1.5,0.3277,-11.6766,2.6e-05,0,0,82.1901,11.923775,WiFi6E_6GHz,2.913437030827161,8.99956592252068,0.2834481219197193
UE_004829,0.002,7.72,5.5338,-87.28,0.0325853062,12.3,1.5,23.579,-12.878,7e-06,0,0,35.7335,0.764625,WiFi6E_6GHz,2.5877640352277083,1.4869781936255755,3.2018924198277876
UE_004830,0.0091,24.95,19.4799,-70.05,0.0006098995,26.54,1.5405,0.6761,17.695,3e-05,0,0,68.8549,5.287819,WiFi6E_6GHz,3.315639493300509,3.21474172196782,0.5164696661510757
UE_004831,0.003,15.6,9.8787,-79.4,4.11705e-05,21.58,1.5,1.9787,15.4674,1e-05,0,0,58.2693,3.370106,WiFi6E_6GHz,3.1170645587215158,4.385413848081174,1.091486963725521
UE_004832,0.0053,23.17,18.6166,-71.83,0.0002666027,12.43,1.5,0.6112,11.6143,1.8e-05,0,0,63.3765,5.312201,WiFi6E_6GHz,2.5974910105351463,3.5741354549842246,0.47697924298216077
UE_004833,0.011,13.18,10.9698,-81.82,0.0070915014,30.87,1.5,3.7266,10.3545,3.7e-05,0,0,59.3726,2.165536,WiFi6E_6GHz,3.461665128429245,2.1492618069693936,1.5532061279640488
UE_004834,0.0044,29.27,23.1782,-65.73,5.826e-06,23.32,1.5,0.4214,1.8435,1.5e-05,0,0,69.4371,7.968565,WiFi6E_6GHz,3.1912990570979662,5.234629445164162,0.3516423014106577
UE_004835,0.0109,15.52,10.9546,-79.48,0.0001238573,14.86,1.5,1.0049,-31.67,3.6e-05,0,0,55.9676,3.541093,WiFi6E_6GHz,2.7638002162067017,3.9070783880239928,0.695594184202997
UE_004836,0.0066,50.8,45.9294,-44.2,8.8e-09,5.87,1.5,0.125,-31.5624,2.2e-05,0,0,82.6262,11.496735,WiFi6E_6GHz,1.927164106234258,8.05546797900802,0.11778303565638346
UE_004837,0.0105,40.65,35.2959,-54.35,8e-09,21.96,1.5,0.0983,-3.105,3.5e-05,0,0,79.8235,11.696683,WiFi6E_6GHz,3.133753571451366,8.09685572959046,0.09376352981216315
UE_004838,0.0089,38.39,32.0293,-56.61,1.1e-09,17.19,1.5,0.1125,-20.1098,3e-05,0,0,77.3834,11.599233,WiFi6E_6GHz,2.900871992530031,8.958212681028249,0.10660973505825823
UE_004839,0.0109,55.15,50.3442,-39.85,4.2e-09,23.1,1.7746,0.1909,-22.5864,3.6e-05,0,0,81.6875,11.744578,WiFi6E_6GHz,3.1822118404966093,8.376647318462007,0.17470932379181306
UE_004840,0.0036,33.11,29.1993,-61.89,5.23e-06,13.58,1.5,0.4102,10.9323,1.2e-05,0,0,74.1838,10.499641,WiFi6E_6GHz,2.6796507265805123,5.281498228093636,0.3437315383028032
UE_004841,0.0104,22.62,16.8132,-72.38,0.0003932081,22.18,1.5,0.7666,9.9777,3.5e-05,0,0,64.63,4.809323,WiFi6E_6GHz,3.1432898379116057,3.4053775432728726,0.5690567953288947
UE_004842,0.0015,41.35,38.4231,-53.65,2.8e-09,22.3,1.5,0.0016,-2.1561,5e-06,0,0,83.894,11.901976,WiFi6E_6GHz,3.148453360571655,8.552686891176432,0.0015987213636970278
UE_004843,0.007,60.12,54.3235,-34.88,7.8e-09,12.63,1.5,0.0549,31.67,2.3e-05,0,0,77.6013,11.997506,WiFi6E_6GHz,2.612273245708441,8.107849722098637,0.05344597570562602
UE_004844,0.0068,29.38,25.1297,-65.62,6.0849e-06,12.02,1.5,0.3308,2.1416,2.3e-05,0,0,69.1626,8.003386,WiFi6E_6GHz,2.5664866367804233,5.215746483252071,0.2857802651621846
UE_004845,0.0099,56.67,55.5261,-38.33,1.7e-09,27.42,1.5,0.206,-12.5686,3.3e-05,0,0,81.4835,11.624797,WiFi6E_6GHz,3.3470931226689546,8.769295686387432,0.1873090983049937
UE_004846,0.0018,11.76,6.5607,-83.24,0.0468766281,11.56,1.5,5.9914,-2.1623,6e-06,0,0,50.4439,2.071724,WiFi6E_6GHz,2.5305171610400525,1.3290436352535324,1.9446808223141638
UE_004847,0.0035,16.78,12.9094,-78.22,0.0004239462,11.96,1.8387,0.5371,-28.6294,1.2e-05,0,0,57.1477,3.34882,WiFi6E_6GHz,2.561867690924129,3.372689252113069,0.42989752424874944
UE_004848,0.0049,54.36,49.8157,-40.64,4.9e-09,27.57,1.5,0.2856,-31.67,1.6e-05,0,0,81.6893,11.477905,WiFi6E_6GHz,3.3523572162426816,8.30971529748737,0.25122553544116577
UE_004849,0.0026,30.58,24.4816,-64.42,2.0032e-06,36.99,1.5758,0.0186,-17.9235,9e-06,0,0,74.3403,7.868831,WiFi6E_6GHz,3.6373229671995344,5.698275471669358,0.01842913546836719
UE_004850,0.001,52.07,49.7983,-42.93,9.3e-09,24.4,1.5,0.2467,-25.6799,3e-06,0,0,84.642,11.806906,WiFi6E_6GHz,3.2347491740244907,8.03147035562516,0.22050006036879222
UE_004851,0.0047,43.73,37.5973,-51.27,4e-09,36.06,1.5,0.2473,-13.2681,1.6e-05,0,0,83.3753,11.561272,WiFi6E_6GHz,3.6125382208572137,8.397831448621004,0.22098121514952637
UE_004852,0.0045,49.5,45.2562,-45.5,1e-09,29.0,1.5,0.1632,7.7534,1.5e-05,0,0,78.431,11.706985,WiFi6E_6GHz,3.4011973816621555,8.99956592252068,0.15117482779711788
UE_004853,0.0039,20.36,17.2182,-74.64,0.0006156004,12.45,1.5,0.9073,-4.422,1.3e-05,0,0,64.68,4.669407,WiFi6E_6GHz,2.598979106047848,3.2107011059425234,0.6456886294002439
UE_004854,0.009,29.59,25.8266,-65.41,5.8738e-06,32.94,1.5,0.4918,8.0527,3e-05,0,0,71.1696,8.027851,WiFi6E_6GHz,3.52459425980608,5.231080771137338,0.3999834445389258
UE_004855,0.0047,9.67,5.5176,-85.33,0.0390772834,5.26,1.5,37.1857,-31.0572,1.6e-05,0,0,28.9929,1.692022,WiFi6E_6GHz,1.8341801851120072,1.4080756354589827,3.642461099978005
UE_004856,0.0014,61.8,58.3057,-33.2,3.8e-09,19.76,1.5,0.433,31.67,5e-06,0,0,86.6345,12.048412,WiFi6E_6GHz,3.033028058297688,8.420102130396897,0.3597701488460348
UE_004857,0.0045,33.2,32.3552,-61.8,3.8187e-06,26.22,1.5,0.337,19.2298,1.5e-05,0,0,74.7944,10.597142,WiFi6E_6GHz,3.30395199722332,5.418084345065716,0.29042829811980614
UE_004858,0.0077,12.8,8.2088,-82.2,0.0412398834,14.9,1.5,7.62,-26.0956,2.6e-05,0,0,50.6215,2.373,WiFi6E_6GHz,2.766319109226186,1.384682571283135,2.154085084675602
UE_004859,0.008,23.19,18.7571,-71.81,0.0006420014,26.55,1.5,0.9206,17.7804,2.7e-05,0,0,66.0259,5.523407,WiFi6E_6GHz,3.3160025355989236,3.1924640241960915,0.6526376372217353
UE_004860,0.0024,55.34,49.8791,-39.66,7.8e-09,21.53,1.5,0.1737,-7.2295,8e-06,0,0,80.795,11.780484,WiFi6E_6GHz,3.114847754444153,8.107849722098637,0.16016115212394116
UE_004861,0.0102,15.07,10.6692,-79.93,0.0007323967,13.13,1.5,1.2769,-21.1482,3.4e-05,0,0,56.7568,3.217559,WiFi6E_6GHz,2.648300196696436,3.1352536205974335,0.822814868681982
UE_004862,0.0012,56.22,53.2873,-38.78,1.3e-09,15.91,1.6634,0.3967,-29.957,4e-06,0,0,75.3741,11.928945,WiFi6E_6GHz,2.827905162910489,8.885722703438415,0.33411231132958863
UE_004863,0.0059,34.71,32.4491,-60.29,5.565e-07,21.45,1.5,0.364,-7.4066,2e-05,0,0,75.0532,10.612933,WiFi6E_6GHz,3.1112906141882632,6.254534050926592,0.31042155942127037
UE_004864,0.0106,32.26,29.7555,-62.74,7.4939e-06,19.49,1.5252,0.1708,22.8868,3.5e-05,0,0,77.6635,10.60554,WiFi6E_6GHz,3.0199369622508083,5.1252920485571005,0.15768727583559375
UE_004865,0.0014,47.0,40.9377,-48.0,1.9e-09,27.72,1.5,0.1074,-12.066,5e-06,0,0,85.1225,11.576615,WiFi6E_6GHz,3.3575937441800234,8.721017883134557,0.10201492540672975
UE_004866,0.0057,62.41,58.2641,-32.59,5.6e-09,18.88,1.5,0.1791,5.3911,1.9e-05,0,0,85.3091,11.448762,WiFi6E_6GHz,2.989714201228428,8.25173442733126,0.1647514356004906
UE_004867,0.0021,48.05,44.2565,-46.95,1.6e-09,36.71,1.5,0.2595,5.8138,7e-06,0,0,82.0265,12.008437,WiFi6E_6GHz,3.6299253112702656,8.7956086680807,0.23071481681052783
UE_004868,0.0092,49.24,45.4346,-45.76,6e-09,23.23,1.5,0.4921,31.67,3.1e-05,0,0,80.2753,11.340482,WiFi6E_6GHz,3.1875915348284343,8.221776373233903,0.40018452366423884
UE_004869,0.0053,28.95,25.8017,-66.05,2.4264e-06,37.94,1.5,0.3536,22.052,1.8e-05,0,0,73.3834,7.986415,WiFi6E_6GHz,3.6620219999440535,5.6150374237102545,0.3027677098698218
UE_004870,0.0051,20.53,17.1206,-74.47,0.0001785046,26.89,1.5,0.7912,-18.5526,1.7e-05,0,0,64.356,4.78219,WiFi6E_6GHz,3.3282682016393976,3.7483505853604204,0.5828857863024081
UE_004871,0.0042,26.99,25.2954,-68.01,7.273e-06,22.87,1.5,0.2131,-29.4751,1.4e-05,0,0,67.332,6.867001,WiFi6E_6GHz,3.1726224403507386,5.138286352715318,0.19317906679473665
UE_004872,0.0093,54.2,50.7422,-40.8,8.9e-09,28.69,1.5,0.2736,-18.688,3.1e-05,0,0,80.53,11.710004,WiFi6E_6GHz,3.3908102887756684,8.050561198963496,0.24184753610798154
UE_004873,0.0087,2.39,0.2303,-92.61,0.0694307969,29.43,1.5,21.8578,1.1165,2.9e-05,0,0,33.2555,0.779998,WiFi6E_6GHz,3.4154289639088797,1.15844785004345,3.1292924157652404
UE_004874,0.002,7.14,4.5371,-87.86,0.048630638,10.81,1.5,11.1522,-20.5842,7e-06,0,0,42.4662,1.245808,WiFi6E_6GHz,2.468946630209271,1.313090032745288,2.497510223354219
UE_004875,0.0082,25.02,23.8192,-69.98,7.4598e-06,14.4,1.5,0.3787,-7.0176,2.7e-05,0,0,65.4086,7.036181,WiFi6E_6GHz,2.7343675094195836,5.1272727577491315,0.32114102619544627
UE_004876,0.0082,51.86,50.2993,-43.14,3.1e-09,29.97,1.5,0.3867,-13.7883,2.7e-05,0,0,83.385,11.945803,WiFi6E_6GHz,3.4330189939851112,8.508498233762674,0.3269268237776815
UE_004877,0.0012,41.7,39.066,-53.3,7e-10,25.43,1.5,0.2027,31.67,4e-06,0,0,82.5086,11.549909,WiFi6E_6GHz,3.2744997286161976,9.154281982033341,0.1845690293344339
UE_004878,0.0073,46.64,43.0232,-48.36,2.5e-09,26.15,1.5,0.0956,3.3179,2.4e-05,0,0,79.9308,11.692296,WiFi6E_6GHz,3.3013770463799443,8.601886308269497,0.09130215840678604
UE_004879,0.0071,47.6,40.7549,-47.4,6.1e-09,19.71,1.5,0.1614,29.479,2.4e-05,0,0,81.6355,12.023768,WiFi6E_6GHz,3.030616675407493,8.214598975007613,0.14962617395581243
UE_004880,0.0081,55.69,52.2086,-39.31,1.4e-09,16.68,1.5,0.4158,-8.1744,2.7e-05,0,0,80.3227,11.592501,WiFi6E_6GHz,2.8724340572094973,8.853561864714225,0.34769474235795184
UE_004881,0.0087,37.49,32.054,-57.51,6.8e-09,15.6,1.5,0.1153,-10.4337,2.9e-05,0,0,75.3352,11.994338,WiFi6E_6GHz,2.8094026953624973,8.167427225153821,0.10912342701835417
UE_004882,0.0039,10.15,5.9711,-84.85,0.0086283095,20.38,1.6505,6.2041,29.7596,1.3e-05,0,0,52.3608,1.598815,WiFi6E_6GHz,3.062455905596899,2.064074284968929,1.9746503083944908
UE_004883,0.0072,17.9,16.0931,-77.1,5.04592e-05,20.17,1.5,1.5699,16.7102,2.4e-05,0,0,61.1582,3.604824,WiFi6E_6GHz,3.0525850851467737,4.297059630632521,0.9438669876442585
UE_004884,0.0086,30.25,23.0628,-64.75,4.3884e-06,19.89,1.5,0.4388,-29.6744,2.9e-05,0,0,70.8469,8.065121,WiFi6E_6GHz,3.0392705755684744,5.357693694650145,0.3638094328393318
UE_004885,0.0102,30.33,24.8022,-64.67,8.4793e-06,19.81,1.5,0.0491,26.7728,3.4e-05,0,0,71.6356,7.662316,WiFi6E_6GHz,3.035433640405543,5.071639947785165,0.0479326537553028
UE_004886,0.005,40.88,38.4008,-54.12,5.1e-09,22.28,1.5,0.3243,27.1562,1.7e-05,0,0,80.3182,11.976769,WiFi6E_6GHz,3.147594622863237,8.292344676468813,0.2808840179507816
UE_004887,0.0091,59.4,53.7146,-35.6,8.2e-09,9.8,1.5,0.3265,18.7671,3e-05,0,0,82.4206,11.373978,WiFi6E_6GHz,2.379546134130174,8.08613318810376,0.2825438945956573
UE_004888,0.0071,8.67,3.4386,-86.33,0.0163752964,19.35,1.5,36.9477,14.7322,2.4e-05,0,0,31.1721,1.940283,WiFi6E_6GHz,3.013080911888604,1.785810830319158,3.6362088959444114
UE_004889,0.0084,37.8,34.1609,-57.2,4.8e-09,21.83,1.5,0.1412,12.1054,2.8e-05,0,0,77.8094,11.717962,WiFi6E_6GHz,3.1280754605417043,8.318668294030834,0.13208034035720786
UE_004890,0.0014,19.22,15.2359,-75.78,0.0008143581,27.78,1.5,1.8287,-23.5082,5e-06,0,0,59.2433,4.782178,WiFi6E_6GHz,3.359680701459222,3.0891845790306434,1.0398172421576042
UE_004891,0.0076,39.17,35.9195,-55.83,9.6e-09,31.49,1.5,0.1033,16.9375,2.5e-05,0,0,81.4409,11.549889,WiFi6E_6GHz,3.4809323496810087,8.017683530307934,0.09830568878412334
UE_004892,0.0102,18.48,14.4096,-76.52,0.0009026567,6.52,1.5,1.5559,26.9929,3.4e-05,0,0,59.9393,3.409446,WiFi6E_6GHz,2.017566137961748,3.0444773894531583,0.9384044121192663
UE_004893,0.01,35.64,32.7365,-59.36,6.2e-09,22.6,1.5,0.005,21.7009,3.3e-05,0,0,79.5135,11.494069,WiFi6E_6GHz,3.1612467120315646,8.20753826865305,0.004987541511039074
UE_004894,0.0047,23.43,16.7261,-71.57,6.82693e-05,19.41,1.5,1.7282,-31.2397,1.6e-05,0,0,65.3225,5.05913,WiFi6E_6GHz,3.0160249768217535,4.1657745438071325,1.0036420510768829
UE_004895,0.006,50.76,47.8715,-44.24,1.5e-09,13.37,1.5,0.418,-19.8732,2e-05,0,0,77.2483,11.765721,WiFi6E_6GHz,2.6651427000909336,8.82361930775673,0.34924742810993575
UE_004896,0.007,2.3,-2.7531,-92.7,0.0730612629,40.78,1.6336,31.2668,16.3805,2.3e-05,0,0,31.1621,0.874335,WiFi6E_6GHz,3.7324177561284198,1.1363128250587426,3.474038837837289
UE_004897,0.0086,44.53,41.0528,-50.47,3e-10,32.67,1.5,0.1048,30.6562,2.9e-05,0,0,82.7555,11.832608,WiFi6E_6GHz,3.516607233172983,9.521433504406156,0.09966432311294532
UE_004898,0.0012,57.41,51.8164,-37.59,3.1e-09,25.53,1.5,0.3205,7.2082,4e-06,0,0,79.0535,11.814155,WiFi6E_6GHz,3.2782761681496484,8.508498233762674,0.2780104527550499
UE_004899,0.0023,18.95,14.4651,-76.05,0.000609653,10.86,1.5,1.0637,-29.8028,8e-06,0,0,62.4207,3.687964,WiFi6E_6GHz,2.4731713935695794,3.2149172840548497,0.7245004882179411
UE_004900,0.0058,28.43,26.4609,-66.57,9.4595e-06,15.28,1.5,0.1128,31.67,1.9e-05,0,0,70.3687,7.732398,WiFi6E_6GHz,2.789937360574394,5.024131772547711,0.1068793616270961
UE_004901,0.0017,22.01,17.6602,-72.99,0.0009809601,20.49,1.5,1.5762,18.0531,6e-06,0,0,65.8966,4.950369,WiFi6E_6GHz,3.067587710654419,3.008348656501725,0.9463154449798505
UE_004902,0.0071,29.59,25.2435,-65.41,6.0447e-06,28.5,1.5,0.2336,23.3274,2.4e-05,0,0,72.5851,7.765221,WiFi6E_6GHz,3.3843902633457743,5.218625176566921,0.209936723826928
UE_004903,0.0057,52.27,45.4987,-42.73,3.6e-09,8.35,1.5,0.4205,31.67,1.9e-05,0,0,78.8007,11.523499,WiFi6E_6GHz,2.2353763433005955,8.443576878628715,0.35100892231210556
UE_004904,0.005,49.78,47.195,-45.22,1.6e-09,22.11,1.5,0.0449,1.5536,1.7e-05,0,0,84.296,11.712821,WiFi6E_6GHz,3.1402654242862895,8.7956086680807,0.04392118705792815
UE_004905,0.0056,22.28,19.8644,-72.72,0.0008330499,18.29,1.56,1.5737,-24.1851,1.9e-05,0,0,65.4482,5.44492,WiFi6E_6GHz,2.9595868269176377,3.07932898289112,0.9453445522648922
UE_004906,0.0022,15.79,12.9589,-79.21,7.88204e-05,21.17,1.5,1.6674,-10.4107,7e-06,0,0,60.5426,3.385732,WiFi6E_6GHz,3.09874002362822,4.1033613599849525,0.9811042152061571
UE_004907,0.003,37.05,30.7947,-57.95,9.5e-09,19.36,1.5,0.0032,-17.3421,1e-05,0,0,74.2091,11.280736,WiFi6E_6GHz,3.013572191682322,8.022230681908425,0.003194890896519197
UE_004908,0.0106,61.82,56.5356,-33.18,6.8e-09,32.26,1.5,0.3015,-31.67,3.5e-05,0,0,81.6372,11.656702,WiFi6E_6GHz,3.5043554737647815,8.167427225153821,0.263517445452483
UE_004909,0.0107,20.77,15.1501,-74.23,0.0003313618,16.4,1.5,0.9859,28.383,3.6e-05,0,0,61.9,4.846664,WiFi6E_6GHz,2.856470206220483,3.4796975579899865,0.686072211887982
UE_004910,0.0109,19.46,16.719,-75.54,0.0005919185,19.46,1.5,1.5186,-0.273,3.6e-05,0,0,63.8235,4.561505,WiFi6E_6GHz,3.0184717605234805,3.227738085511101,0.923703191589609
UE_004911,0.0049,15.55,12.052,-79.45,0.0004736365,18.86,1.5,0.7654,-8.8539,1.6e-05,0,0,60.4547,3.411458,WiFi6E_6GHz,2.9887076586170265,3.3245548359049835,0.5683772936039955
UE_004912,0.0111,10.78,6.3824,-84.22,0.0192019394,23.71,1.5801,7.4194,-20.9494,3.7e-05,0,0,50.6392,1.676952,WiFi6E_6GHz,3.2072080200005186,1.716654905222687,2.1305385668078354
UE_004913,0.0034,7.18,1.5213,-87.82,0.0064149006,9.5,1.5,11.7063,-5.174,1.1e-05,0,0,43.2259,0.963157,WiFi6E_6GHz,2.3513752571634776,2.1928100686377126,2.5420979334581006
UE_004914,0.005,23.24,19.1788,-71.76,0.0003771568,34.5,1.5,1.3446,-31.67,1.7e-05,0,0,67.117,5.254247,WiFi6E_6GHz,3.56953269648137,3.423478056554319,0.8521148116555909
UE_004915,0.0105,22.31,18.5259,-72.69,0.0006231546,32.39,1.5,1.4511,-27.6051,3.5e-05,0,0,67.9476,5.544677,WiFi6E_6GHz,3.508256453955563,3.205404194060421,0.8965369033872941
UE_004916,0.005,25.23,22.4228,-69.77,4.3667e-06,15.78,1.5306,0.4326,-5.0263,1.7e-05,0,0,71.352,7.461539,WiFi6E_6GHz,2.82018770103906,5.359846544395518,0.35949097519821377
UE_004917,0.0016,13.41,9.0184,-81.59,0.0215893893,21.94,1.5,4.8323,-15.7052,5e-06,0,0,53.355,2.645031,WiFi6E_6GHz,3.1328821117012247,1.6657596423789212,1.7634114337125668
UE_004918,0.002,14.19,8.368,-80.81,0.0379039787,14.22,1.5,6.4441,27.4829,7e-06,0,0,54.4386,2.392623,WiFi6E_6GHz,2.7226103524335397,1.4213152006599543,2.007421772327603
UE_004919,0.003,31.97,28.7564,-63.03,1.8695e-06,16.7,1.5,0.4536,-14.3688,1e-05,0,0,77.2839,7.712052,WiFi6E_6GHz,2.8735646395797834,5.7282742982046715,0.37404323809982437
UE_004920,0.0096,20.85,16.6418,-74.15,0.0001350452,14.48,1.5,1.4145,-1.3234,3.2e-05,0,0,61.9764,4.22482,WiFi6E_6GHz,2.739548868161581,3.8695208443995233,0.8814922263314595
UE_004921,0.0044,40.58,37.1492,-54.42,8.9e-09,18.34,1.5,0.2135,6.5015,1.5e-05,0,0,78.1841,11.841377,WiFi6E_6GHz,2.9621754900251482,8.050561198963496,0.19350874618451902
UE_004922,0.0051,61.71,56.6886,-33.29,9e-10,15.23,1.5,0.1485,1.8612,1.7e-05,0,0,76.4204,11.615237,WiFi6E_6GHz,2.7868613815264998,9.045275209020938,0.1384567431470159
UE_004923,0.0027,14.54,12.0621,-80.46,0.0434752615,21.99,1.7245,3.3482,-29.3701,9e-06,0,0,54.0927,2.48115,WiFi6E_6GHz,3.1350593387750902,1.361757797063036,1.4697619663611536
UE_004924,0.0057,21.93,16.3551,-73.07,4.83659e-05,23.03,1.5,1.2856,-21.0847,1.9e-05,0,0,66.9533,5.328982,WiFi6E_6GHz,3.1793030497483774,4.315460717418529,0.8266285719344263
UE_004925,0.0064,33.74,31.9408,-61.26,9.6435e-06,8.51,1.5,0.3772,-24.7774,2.1e-05,0,0,74.4829,10.780461,WiFi6E_6GHz,2.252343876557299,5.015765270147886,0.32005245248223163
UE_004926,0.0045,13.11,7.0665,-81.89,0.0477032315,33.39,1.9358,6.3693,8.3144,1.5e-05,0,0,55.6253,2.253122,WiFi6E_6GHz,3.537765824444175,1.321452200089523,1.9973227220431744
UE_004927,0.0081,23.32,19.7804,-71.68,0.0002653115,27.28,1.58,1.6521,-3.6387,2.7e-05,0,0,62.3408,5.063874,WiFi6E_6GHz,3.342154841028372,3.5762439233588905,0.9753517790033588
UE_004928,0.0043,17.99,16.7161,-77.01,0.0002333823,14.97,1.5,1.0926,31.67,1.4e-05,0,0,62.4667,3.801931,WiFi6E_6GHz,2.770711962226921,3.6319320826072343,0.7384073119648099
UE_004929,0.0082,37.89,35.0183,-57.11,2.6e-09,8.99,1.5,0.3852,-10.4807,2.7e-05,0,0,77.6656,11.257083,WiFi6E_6GHz,2.301584592660462,8.584859647804127,0.32584453354612986
UE_004930,0.0106,16.42,13.0678,-78.58,0.0006969018,22.02,1.5,0.6081,11.0766,3.5e-05,0,0,59.6886,3.529517,WiFi6E_6GHz,3.1363634032937364,3.156828413133494,0.47505335787784186
UE_004931,0.0034,16.4,11.5862,-78.6,0.0006228154,12.24,1.6874,0.6353,-15.4434,1.1e-05,0,0,60.0047,4.068126,WiFi6E_6GHz,2.5832425505088623,3.2056406567227076,0.4918262737562078
UE_004932,0.0056,47.49,45.6507,-47.51,3.5e-09,31.48,1.5,0.2971,-22.9189,1.9e-05,0,0,86.0278,11.732188,WiFi6E_6GHz,3.4806245152934774,8.455807889234967,0.26013100336449035
UE_004933,0.0079,15.45,10.6814,-79.55,2.13052e-05,32.48,1.5,0.7319,10.7112,2.6e-05,0,0,55.5672,3.330751,WiFi6E_6GHz,3.5109482456212744,4.671514364172794,0.5492190717528606
UE_004934,0.0096,37.84,32.6479,-57.16,2.9e-09,18.49,1.5,0.496,-15.0495,3.2e-05,0,0,79.6856,11.80053,WiFi6E_6GHz,2.9699015135194693,8.537452271197337,0.4027948795522855
UE_004935,0.0078,27.66,25.6289,-67.34,3.1901e-06,30.09,1.7389,0.0402,-4.7753,2.6e-05,0,0,70.3738,7.201695,WiFi6E_6GHz,3.4368862240706624,5.496195566770941,0.03941300235683504
UE_004936,0.003,14.69,12.3716,-80.31,0.005560645,24.94,1.5,6.3937,12.8398,1e-05,0,0,54.4932,2.456087,WiFi6E_6GHz,3.255786178888298,2.2548748299775894,2.0006282862533933
UE_004937,0.0048,38.7,35.5724,-56.3,5.3e-09,13.7,1.5,0.3621,-7.1642,1.6e-05,0,0,79.3364,11.399302,WiFi6E_6GHz,2.6878474937846906,8.275642195773573,0.3090276264711589
UE_004938,0.0107,35.74,33.9774,-59.26,5.7e-09,34.04,1.5,0.2856,-31.67,3.6e-05,0,0,79.1988,11.694093,WiFi6E_6GHz,3.5564902660681907,8.244048958995869,0.25122553544116577
UE_004939,0.003,30.76,25.2601,-64.24,7.3685e-06,32.69,1.6434,0.1003,2.9294,1e-05,0,0,76.7057,7.871873,WiFi6E_6GHz,3.5172010574184616,5.132620853205025,0.09558286989372994
UE_004940,0.0108,11.32,8.259,-83.68,0.0178372199,14.31,1.5,5.4485,31.67,3.6e-05,0,0,49.5172,2.724914,WiFi6E_6GHz,2.7285062096695922,1.7486728335776573,1.863847545622309
UE_004941,0.0098,11.91,7.3309,-83.09,0.0055158139,34.39,1.8624,5.362,-0.6043,3.3e-05,0,0,53.5556,1.991784,WiFi6E_6GHz,3.566429294357372,2.2583903949857094,1.8503427933269525
UE_004942,0.0017,35.91,32.4322,-59.09,3.8e-09,18.69,1.5,0.007,16.7087,6e-06,0,0,74.849,11.695691,WiFi6E_6GHz,2.9801108926510342,8.420102130396897,0.006975613736425242
UE_004943,0.0025,16.93,13.036,-78.07,0.0001022539,13.28,1.7622,1.5711,26.8926,8e-06,0,0,61.3517,3.600798,WiFi6E_6GHz,2.658859956911438,3.9903201146119964,0.9443338228987979
UE_004944,0.0029,79.49,76.7124,-15.51,4e-10,25.1,1.5,0.1433,0.929,1e-05,0,0,81.8677,11.743568,WiFi6E_6GHz,3.261935314328648,9.396855627379818,0.1339188175657872
UE_004945,0.0016,26.41,20.0107,-68.59,8.139e-06,30.66,1.5,0.0701,-30.3542,5e-06,0,0,73.0981,6.912512,WiFi6E_6GHz,3.4550540544528663,5.089428898159059,0.06775210205081847
UE_004946,0.0057,29.5,25.543,-65.5,2.08e-07,17.1,1.5,0.397,-4.6105,1.9e-05,0,0,69.1757,7.727155,WiFi6E_6GHz,2.89591193827178,6.681934577088017,0.3343270802748248
UE_004947,0.001,38.53,34.3347,-56.47,8.5e-09,31.81,1.5,0.3015,-11.4559,3e-06,0,0,80.7792,11.617083,WiFi6E_6GHz,3.4907333469730104,8.07052998382251,0.263517445452483
UE_004948,0.0042,12.11,7.3461,-82.89,0.0048568009,23.38,1.5569,3.716,24.2978,1.4e-05,0,0,56.8293,2.900225,WiFi6E_6GHz,3.1937631240531257,2.3136496995678013,1.5509609826751245
UE_004949,0.0065,27.11,24.0908,-67.89,6.1567e-06,11.41,1.5,0.3025,-0.2519,2.2e-05,0,0,67.5886,7.287794,WiFi6E_6GHz,2.5185025992165158,5.2106519373949105,0.2642854946453849
UE_004950,0.0033,17.38,14.5147,-77.62,0.0008467526,20.74,1.5,1.4993,11.4571,1.1e-05,0,0,61.2195,3.834616,WiFi6E_6GHz,3.0791538816930633,3.0722434606435183,0.9160106926668362
