UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,altitude_m,speed_ms,network_type
UE_006,1.5741,26.257,24.259,-55.928,1.65e-06,112.897,1.11,1.1,4.9,0.0052,0.0,0.0,100.0,8.06,69.8,16.43,UAV
UE_007,1.986,22.005,19.343,-56.072,4.17e-06,90.192,1.81,0.1,-60.9,0.0066,0.0,0.0,100.0,6.44,103.5,17.5,UAV
UE_008,1.9177,26.416,21.417,-56.418,1.568e-05,99.749,1.84,0.25,33.1,0.0064,0.0,0.0,100.0,7.12,247.2,11.23,UAV
UE_009,0.6058,42.014,39.816,-50.452,5.42e-06,185.176,1.12,2.18,86.7,0.002,0.0,0.0,100.0,13.23,480.9,13.03,UAV
UE_010,1.2642,27.656,25.58,-54.295,1.101e-05,119.019,1.44,0.27,-89.1,0.0042,0.0,0.0,100.0,8.5,79.3,15.95,UAV
UE_011,1.4816,28.139,23.28,-57.476,3.9e-06,108.364,1.51,0.12,98.1,0.0049,0.0,0.0,100.0,7.74,134.8,16.65,UAV
UE_012,1.4418,29.788,28.365,-54.12,1.006e-05,131.947,1.35,0.16,111.8,0.0048,10.48,0.38,100.0,9.42,366.7,19.29,UAV
UE_013,1.5448,32.972,29.167,-54.764,9.72e-06,135.673,1.14,0.1,-84.7,0.0051,0.0,0.0,100.0,9.69,414.6,13.01,UAV
UE_014,2.2292,23.477,17.93,-58.935,8.73e-06,83.71,1.83,0.63,118.1,0.0074,0.0,0.0,97.755,5.98,443.2,17.78,UAV
UE_015,0.9432,31.315,28.433,-54.85,6.66e-06,132.264,1.44,0.37,96.9,0.0031,0.0,0.0,100.0,9.45,190.1,16.11,UAV
UE_016,1.5827,28.119,25.965,-56.91,3.16e-06,120.807,1.17,0.26,-44.9,0.0053,0.0,0.0,100.0,8.63,185.4,13.15,UAV
UE_017,0.7863,38.659,34.675,-50.583,3.99e-06,161.27,1.55,0.35,-54.0,0.0026,0.0,0.0,100.0,11.52,363.5,19.39,UAV
UE_018,1.4561,30.059,29.317,-56.316,7.59e-06,136.37,1.58,0.25,-51.2,0.0049,0.0,0.0,100.0,9.74,487.2,13.32,UAV
UE_019,0.9541,31.118,27.367,-53.17,6.2e-06,127.314,1.03,1.33,-102.6,0.0032,0.0,0.0,100.0,9.09,134.3,16.6,UAV
UE_000,1.4265,32.867,29.79,-54.192,9.16e-06,138.566,1.36,0.1,106.4,0.0048,0.0,0.0,100.0,9.9,188.8,14.99,UAV
UE_001,1.753,25.713,23.559,-56.013,1.026e-05,109.654,1.3,0.2,-122.9,0.0058,0.0,0.0,100.0,7.83,153.8,15.41,UAV
UE_002,0.7576,33.895,29.583,-53.413,1.015e-05,137.602,1.3,0.3,101.0,0.0025,0.0,0.0,100.0,9.83,125.2,15.97,UAV
UE_003,0.7972,35.071,33.605,-53.405,4.86e-06,156.296,1.21,1.19,-80.9,0.0027,42.45,1.3,100.0,11.16,211.8,10.96,UAV
UE_004,0.9901,31.989,27.785,-54.239,3.06e-06,129.254,1.75,1.81,-74.0,0.0033,0.0,0.0,100.0,9.23,338.6,12.25,UAV
UE_005,1.4033,26.057,22.904,-55.953,1.283e-05,106.623,1.67,0.97,-125.1,0.0047,30.27,1.53,100.0,7.62,88.2,19.69,UAV
UE_006,1.5025,28.252,26.741,-54.969,1.221e-05,124.407,1.76,0.12,-3.6,0.005,0.0,0.0,100.0,8.89,122.5,12.18,UAV
UE_007,2.1723,27.82,25.051,-56.432,1.414e-05,116.568,1.68,1.75,66.0,0.0072,0.0,0.0,100.0,8.33,80.1,18.99,UAV
UE_008,2.0548,27.139,23.351,-57.207,1.187e-05,108.69,1.87,0.64,-41.1,0.0068,0.0,0.0,100.0,7.76,251.9,13.94,UAV
UE_009,0.6062,42.981,41.968,-48.694,1.07e-06,195.182,1.65,0.1,-128.5,0.002,0.0,0.0,100.0,13.94,480.7,19.31,UAV
UE_010,1.1254,30.262,26.75,-56.263,1.63e-06,124.45,1.58,0.72,82.2,0.0038,0.0,0.0,100.0,8.89,112.2,14.72,UAV
UE_011,1.6277,25.391,21.485,-56.047,7.61e-06,100.061,1.15,0.27,96.3,0.0054,0.0,0.0,100.0,7.15,119.0,16.33,UAV
UE_012,1.5416,25.262,23.884,-57.075,2.83e-06,111.161,1.5,0.47,102.7,0.0051,10.48,0.4,100.0,7.94,395.8,17.72,UAV
UE_013,1.6672,25.628,21.188,-57.554,2.21e-06,98.693,1.3,0.19,-81.1,0.0056,0.0,0.0,100.0,7.05,423.7,12.46,UAV
UE_014,2.0636,26.004,23.235,-56.784,6.7e-06,108.155,1.17,2.13,-111.2,0.0069,0.0,0.0,100.0,7.73,434.0,16.75,UAV
UE_015,1.0769,30.058,27.318,-54.084,1.314e-05,127.087,1.62,0.21,-95.3,0.0036,0.0,0.0,100.0,9.08,195.3,15.84,UAV
UE_016,1.695,27.024,23.482,-56.388,5.42e-06,109.297,1.29,2.12,46.0,0.0056,0.0,0.0,100.0,7.81,185.0,13.46,UAV
UE_017,0.7562,38.221,34.492,-50.51,5.07e-06,160.419,1.3,0.18,-39.1,0.0025,0.0,0.0,100.0,11.46,358.4,14.06,UAV
UE_018,1.3273,32.488,30.016,-54.002,1.98e-06,139.617,1.07,3.0,52.6,0.0044,0.0,0.0,100.0,9.97,468.0,13.68,UAV
UE_019,1.0447,31.576,28.862,-54.958,6.79e-06,134.254,1.77,0.58,82.6,0.0035,0.0,0.0,100.0,9.59,205.7,13.36,UAV
UE_000,1.4771,26.603,26.987,-57.828,4.84e-06,125.551,1.09,0.47,74.4,0.0049,0.0,0.0,100.0,8.97,204.7,10.47,UAV
UE_001,1.7476,25.877,22.384,-56.866,3.85e-06,104.219,1.44,0.3,-115.5,0.0058,0.0,0.0,100.0,7.44,154.0,14.48,UAV
UE_002,0.5928,35.585,30.582,-51.366,1.058e-05,142.247,1.32,0.1,-111.6,0.002,0.0,0.0,100.0,10.16,152.4,17.65,UAV
UE_003,0.8364,35.101,31.994,-51.763,7.24e-06,148.809,1.48,2.14,-84.2,0.0028,42.45,1.37,100.0,10.63,218.4,11.41,UAV
UE_004,1.1205,36.794,31.966,-52.934,8.53e-06,148.677,1.11,1.22,105.3,0.0037,0.0,0.0,100.0,10.62,337.4,17.43,UAV
UE_005,1.5788,25.255,21.169,-57.553,9.05e-06,98.603,1.33,0.81,113.6,0.0053,30.27,1.72,100.0,7.04,72.1,17.89,UAV
UE_006,1.5792,28.488,27.168,-57.245,6.59e-06,126.388,1.52,1.76,3.8,0.0053,0.0,0.0,100.0,9.03,66.3,13.0,UAV
UE_007,2.0546,24.034,21.42,-59.361,9.67e-06,99.762,1.82,0.75,-41.7,0.0068,0.0,0.0,100.0,7.13,94.9,11.99,UAV
UE_008,1.9365,27.117,21.962,-55.68,1.79e-06,102.266,1.45,0.77,35.4,0.0065,0.0,0.0,100.0,7.3,247.8,12.03,UAV
UE_009,0.6008,44.391,41.506,-48.872,1.034e-05,193.032,1.12,0.4,102.1,0.002,0.0,0.0,100.0,13.79,480.8,15.34,UAV
UE_010,1.24,31.353,28.534,-53.456,9.51e-06,132.733,1.72,0.67,-68.0,0.0041,0.0,0.0,100.0,9.48,85.0,12.18,UAV
UE_011,1.4767,28.182,24.112,-53.762,1.84e-06,112.216,1.59,0.1,-99.5,0.0049,0.0,0.0,100.0,8.02,135.4,16.88,UAV
UE_012,1.6641,27.045,24.71,-56.251,1.694e-05,114.987,1.4,1.84,111.2,0.0055,10.48,0.44,100.0,8.21,427.3,19.18,UAV
UE_013,1.7693,30.116,26.542,-53.453,1.562e-05,123.485,1.49,0.31,-67.5,0.0059,0.0,0.0,100.0,8.82,431.2,10.37,UAV
UE_014,2.1798,24.739,20.643,-57.73,3.53e-06,96.177,1.08,0.41,78.0,0.0073,0.0,0.0,100.0,6.87,440.5,11.75,UAV
UE_015,0.926,31.751,28.858,-52.61,6.03e-06,134.235,1.43,2.98,107.9,0.0031,0.0,0.0,100.0,9.59,189.4,17.94,UAV
UE_016,1.6104,25.476,22.743,-57.166,2.42e-06,105.879,1.4,0.84,-34.5,0.0054,0.0,0.0,100.0,7.56,185.3,10.1,UAV
UE_017,0.7511,36.661,31.979,-51.255,1.669e-05,148.738,1.17,0.7,-36.6,0.0025,0.0,0.0,100.0,10.62,353.6,13.16,UAV
UE_018,1.4634,32.436,29.204,-53.381,3.82e-06,135.844,1.3,1.07,-55.6,0.0049,0.0,0.0,100.0,9.7,488.3,14.45,UAV
UE_019,0.9336,34.223,32.018,-54.44,1.85e-06,148.917,1.66,1.71,-102.7,0.0031,0.0,0.0,100.0,10.64,116.9,16.61,UAV
UE_000,1.4072,31.553,30.383,-54.678,1.84e-06,141.319,1.47,0.4,-105.3,0.0047,0.0,0.0,100.0,10.09,182.2,14.83,UAV
UE_001,1.7516,25.831,23.136,-56.464,2.836e-05,107.696,1.11,0.24,-87.9,0.0058,0.0,0.0,100.0,7.69,154.1,11.02,UAV
UE_002,0.7254,33.919,30.446,-53.617,1.441e-05,141.615,1.27,1.02,90.1,0.0024,0.0,0.0,100.0,10.12,130.5,14.25,UAV
UE_003,0.9278,31.074,28.709,-54.98,8.33e-06,133.543,1.67,0.13,-137.9,0.0031,42.45,1.52,100.0,9.54,229.4,18.69,UAV
UE_004,1.0116,34.352,30.733,-53.517,9.71e-06,142.945,1.15,0.77,-87.2,0.0034,0.0,0.0,100.0,10.21,338.4,14.43,UAV
UE_005,1.4014,27.742,24.569,-55.82,2.388e-05,114.335,1.07,0.38,-114.9,0.0047,30.27,1.52,100.0,8.17,88.4,18.09,UAV
UE_006,1.5019,26.509,25.625,-57.487,1.154e-05,119.231,1.37,0.46,-3.9,0.005,0.0,0.0,100.0,8.52,122.9,13.1,UAV
UE_007,1.9262,25.968,21.655,-56.783,1.038e-05,100.846,1.81,0.47,-103.0,0.0064,0.0,0.0,100.0,7.2,98.7,15.88,UAV
UE_008,2.0968,25.464,22.242,-55.983,1.74e-05,103.559,1.89,1.05,-48.0,0.007,0.0,0.0,100.0,7.4,253.4,16.29,UAV
UE_009,0.6034,42.271,38.954,-47.748,1.62e-06,181.164,1.52,0.35,-89.3,0.002,0.0,0.0,100.0,12.94,480.7,13.41,UAV
UE_010,1.4108,29.026,27.139,-54.477,5.06e-06,126.254,1.11,0.1,-99.9,0.0047,0.0,0.0,100.0,9.02,45.0,17.9,UAV
UE_011,1.6136,26.402,22.711,-57.96,1.236e-05,105.728,1.44,0.1,90.3,0.0054,0.0,0.0,100.0,7.55,120.5,15.32,UAV
UE_012,1.7741,24.492,22.906,-57.552,4.09e-06,106.631,1.22,1.4,91.4,0.0059,10.48,0.47,100.0,7.62,453.2,15.77,UAV
UE_013,1.9598,26.458,23.685,-56.464,1.02e-06,110.237,1.16,0.1,-125.7,0.0065,0.0,0.0,100.0,7.87,445.3,19.31,UAV
UE_014,2.0114,25.626,22.755,-55.572,6.77e-06,105.936,1.38,1.47,-113.2,0.0067,0.0,0.0,100.0,7.57,431.1,17.04,UAV
UE_015,1.0534,30.143,28.386,-55.323,7.16e-06,132.044,1.16,1.02,-91.5,0.0035,0.0,0.0,100.0,9.43,194.4,15.22,UAV
UE_016,1.7192,28.637,25.485,-52.82,7.93e-06,118.58,1.86,0.1,44.2,0.0057,0.0,0.0,100.0,8.47,184.9,12.95,UAV
UE_017,0.7803,38.157,34.929,-52.004,1.316e-05,162.453,1.68,0.2,-49.4,0.0026,0.0,0.0,100.0,11.6,347.1,17.76,UAV
UE_018,1.2847,33.624,32.369,-54.58,6.82e-06,150.551,1.66,0.15,73.1,0.0043,0.0,0.0,100.0,10.75,461.7,19.01,UAV
UE_019,1.0391,27.548,25.349,-54.096,1.347e-05,117.951,1.51,0.86,97.9,0.0035,0.0,0.0,100.0,8.43,201.5,15.83,UAV
UE_000,1.4976,25.479,24.278,-57.834,1.015e-05,112.986,1.81,1.97,133.3,0.005,0.0,0.0,100.0,8.07,210.8,18.77,UAV
UE_001,1.7655,26.674,23.313,-56.775,3.03e-06,108.516,1.33,2.89,-106.0,0.0059,0.0,0.0,100.0,7.75,154.2,13.29,UAV
UE_002,0.8703,31.383,27.02,-54.597,7.57e-06,125.701,1.67,0.81,96.1,0.0029,0.0,0.0,100.0,8.98,107.0,15.2,UAV
UE_003,1.0432,29.807,28.166,-57.366,9.71e-06,131.022,1.14,0.36,-135.9,0.0035,42.45,1.72,100.0,9.36,240.1,18.43,UAV
UE_004,0.9127,36.426,34.161,-51.508,1.983e-05,158.883,1.66,0.8,-87.1,0.003,0.0,0.0,100.0,11.35,339.3,14.41,UAV
UE_005,1.5592,25.525,22.62,-55.63,2.172e-05,105.31,1.77,1.13,102.2,0.0052,30.27,1.7,100.0,7.52,73.9,16.09,UAV
UE_006,1.6123,27.271,24.237,-55.413,1.73e-06,112.797,1.28,0.59,5.4,0.0054,0.0,0.0,100.0,8.06,43.5,18.39,UAV
UE_007,1.8062,25.538,23.037,-59.037,1.14e-05,107.237,1.83,0.38,-99.9,0.006,0.0,0.0,100.0,7.66,102.4,15.4,UAV
UE_008,1.9539,25.742,23.182,-55.436,1.324e-05,107.911,1.03,1.06,42.8,0.0065,0.0,0.0,100.0,7.71,248.4,14.52,UAV
UE_009,0.6007,43.07,40.79,-47.131,4.21e-06,189.703,1.27,0.35,88.4,0.002,0.0,0.0,100.0,13.55,480.8,13.28,UAV
UE_010,1.2234,29.15,25.776,-54.88,8.95e-06,119.93,1.74,0.56,109.7,0.0041,0.0,0.0,100.0,8.57,88.9,19.65,UAV
UE_011,1.544,27.935,24.318,-55.211,1.219e-05,113.169,1.2,0.75,-19.7,0.0051,0.0,0.0,100.0,8.08,147.3,17.9,UAV
UE_012,1.6696,25.716,24.802,-57.041,7.11e-06,115.412,1.48,2.55,-86.7,0.0056,10.48,0.44,100.0,8.24,428.7,14.96,UAV
UE_013,2.0973,26.117,22.366,-58.067,8.62e-06,104.132,1.09,0.84,-90.5,0.007,0.0,0.0,100.0,7.44,455.4,13.91,UAV
UE_014,2.1819,21.525,16.412,-60.014,4.03e-06,76.785,1.2,0.36,114.6,0.0073,0.0,0.0,92.443,5.48,440.6,17.26,UAV
UE_015,0.9276,30.998,30.325,-55.671,4e-06,141.053,1.77,0.1,90.4,0.0031,0.0,0.0,100.0,10.08,189.5,15.03,UAV
UE_016,1.6254,26.179,23.964,-56.063,4.36e-06,111.531,1.23,0.98,-38.0,0.0054,0.0,0.0,100.0,7.97,185.3,11.14,UAV
UE_017,0.8564,37.451,34.562,-51.452,3.75e-06,160.745,1.49,1.3,-55.3,0.0029,0.0,0.0,100.0,11.48,339.9,19.86,UAV
UE_018,1.4043,34.514,31.678,-52.599,1.35e-05,147.339,1.53,0.11,-49.0,0.0047,0.0,0.0,100.0,10.52,479.5,12.75,UAV
UE_019,0.9151,29.282,26.509,-53.385,6.59e-06,123.33,1.72,1.68,-116.7,0.0031,0.0,0.0,100.0,8.81,100.7,18.88,UAV
UE_000,1.4168,29.526,27.178,-54.103,1.39e-06,126.435,1.77,0.87,-117.6,0.0047,0.0,0.0,100.0,9.03,185.5,16.57,UAV
UE_001,1.7946,22.875,19.967,-59.67,4.95e-06,93.062,1.76,1.21,-125.5,0.006,0.0,0.0,100.0,6.65,154.4,15.73,UAV
UE_002,0.7325,31.652,26.619,-53.043,1.834e-05,123.84,1.34,2.01,-91.4,0.0024,0.0,0.0,100.0,8.85,129.3,14.45,UAV
UE_003,1.1244,28.396,27.951,-55.647,8.14e-06,130.026,1.84,1.52,-84.7,0.0037,42.45,1.86,100.0,9.29,246.8,11.48,UAV
UE_004,1.0221,34.934,31.235,-53.478,3.259e-05,145.28,1.72,0.49,95.8,0.0034,0.0,0.0,100.0,10.38,338.3,15.85,UAV
UE_005,1.4523,25.368,22.276,-58.727,2.76e-06,103.719,1.29,0.23,-69.2,0.0048,30.27,1.58,100.0,7.41,83.7,10.89,UAV
UE_006,1.5209,26.087,24.419,-56.834,1.461e-05,113.64,1.69,0.1,-4.5,0.0051,0.0,0.0,100.0,8.12,108.5,15.05,UAV
UE_007,1.6972,25.688,23.655,-56.627,2.84e-06,110.101,1.7,0.1,-95.0,0.0057,0.0,0.0,100.0,7.86,105.9,14.65,UAV
UE_008,2.1182,27.117,24.61,-57.294,2.077e-05,114.524,1.62,0.89,-49.2,0.0071,0.0,0.0,100.0,8.18,254.1,16.69,UAV
UE_009,0.6002,44.682,43.096,-47.875,8.3e-06,200.429,1.11,0.1,-67.9,0.002,0.0,0.0,100.0,14.32,480.7,10.2,UAV
UE_010,1.3414,29.047,24.931,-55.182,9.54e-06,116.01,1.02,0.87,-69.3,0.0045,0.0,0.0,100.0,8.29,61.2,12.41,UAV
UE_011,1.4889,27.914,23.192,-53.989,7.19e-06,107.956,1.78,0.32,-21.5,0.005,0.0,0.0,100.0,7.71,176.6,19.59,UAV
UE_012,1.8096,22.788,22.581,-59.748,2.9e-06,105.129,1.59,0.4,115.0,0.006,10.48,0.48,100.0,7.51,461.3,19.85,UAV
UE_013,1.9673,27.137,23.395,-55.903,3.67e-06,108.894,1.66,0.8,85.6,0.0066,0.0,0.0,100.0,7.78,445.8,13.15,UAV
UE_014,2.0789,26.132,21.447,-58.333,1.14e-06,99.889,1.49,1.1,-69.2,0.0069,0.0,0.0,100.0,7.13,434.9,10.42,UAV
UE_015,1.0813,29.94,27.711,-54.252,8.45e-06,128.908,1.78,1.25,-109.8,0.0036,0.0,0.0,100.0,9.21,195.5,18.26,UAV
UE_016,1.7707,27.043,23.635,-55.699,6.2e-06,110.007,1.31,0.99,58.6,0.0059,0.0,0.0,100.0,7.86,184.8,17.17,UAV
UE_017,0.9612,33.865,30.055,-52.06,1.216e-05,139.798,1.65,0.3,-52.3,0.0032,0.0,0.0,100.0,9.99,333.1,18.79,UAV
UE_018,1.5186,31.828,31.498,-56.115,1.011e-05,146.503,1.32,0.1,-46.4,0.0051,0.0,0.0,100.0,10.46,496.4,12.07,UAV
UE_019,1.0257,31.728,28.007,-53.554,3.12e-06,130.282,1.45,0.73,104.9,0.0034,0.0,0.0,100.0,9.31,191.3,16.97,UAV
UE_000,1.4831,27.765,26.872,-56.408,2.354e-05,125.017,1.83,1.48,97.9,0.0049,0.0,0.0,100.0,8.93,206.5,13.79,UAV
UE_001,1.8222,25.931,23.082,-57.62,2.57e-05,107.446,1.47,0.3,-86.1,0.0061,0.0,0.0,100.0,7.67,154.5,10.79,UAV
UE_002,0.8852,30.596,25.388,-54.774,8.02e-06,118.132,1.19,0.1,101.2,0.003,0.0,0.0,100.0,8.44,104.6,16.0,UAV
UE_003,1.2183,28.231,26.537,-54.069,6.88e-06,123.462,1.64,3.0,-91.6,0.0041,42.45,2.02,100.0,8.82,254.1,12.42,UAV
UE_004,0.9101,36.764,33.211,-52.235,1.816e-05,154.466,1.88,0.26,-98.3,0.003,0.0,0.0,100.0,11.03,339.3,16.27,UAV
UE_005,1.6465,24.602,20.588,-58.207,1.924e-05,95.924,1.4,0.8,125.5,0.0055,30.27,1.79,100.0,6.85,65.9,19.77,UAV
UE_006,1.6035,28.483,28.301,-55.542,2e-06,131.649,1.42,0.4,4.0,0.0053,0.0,0.0,100.0,9.4,49.4,13.67,UAV
UE_007,1.6092,27.21,22.752,-55.593,6.52e-06,105.921,1.79,0.57,-80.8,0.0054,0.0,0.0,100.0,7.57,108.9,12.46,UAV
UE_008,1.939,26.214,22.066,-56.677,8.68e-06,102.747,1.45,0.34,53.6,0.0065,0.0,0.0,100.0,7.34,247.9,18.2,UAV
UE_009,0.6024,42.886,40.965,-48.037,2.05e-06,190.518,1.79,1.27,78.9,0.002,0.0,0.0,100.0,13.61,480.8,11.86,UAV
UE_010,1.2367,27.724,24.34,-58.459,8.58e-06,113.272,1.36,2.85,61.5,0.0041,0.0,0.0,100.0,8.09,85.8,11.01,UAV
UE_011,1.4611,27.593,23.718,-56.148,1.557e-05,110.393,1.13,0.36,-18.5,0.0049,0.0,0.0,100.0,7.89,201.7,16.79,UAV
UE_012,1.7022,27.218,25.101,-55.892,6.13e-06,116.8,1.45,0.1,-87.4,0.0057,10.48,0.45,100.0,8.34,436.5,15.08,UAV
UE_013,2.1113,24.431,22.263,-59.349,4.65e-06,103.656,1.5,0.8,-94.8,0.007,0.0,0.0,100.0,7.4,456.4,14.57,UAV
UE_014,2.2195,23.298,19.051,-55.5,3.23e-06,88.85,1.36,0.48,94.4,0.0074,0.0,0.0,100.0,6.35,442.7,14.22,UAV
UE_015,0.9955,34.418,31.339,-53.894,1.79e-06,145.761,1.27,0.18,60.4,0.0033,0.0,0.0,100.0,10.41,192.2,10.05,UAV
UE_016,1.6418,27.261,23.463,-58.914,1.137e-05,109.208,1.24,1.28,-51.9,0.0055,0.0,0.0,100.0,7.8,185.2,15.21,UAV
UE_017,1.0314,35.736,29.888,-51.996,3.37e-06,139.023,1.38,0.95,-29.7,0.0034,0.0,0.0,100.0,9.93,329.2,10.69,UAV
UE_018,1.4204,32.222,30.405,-53.269,5.64e-06,141.424,1.91,0.34,39.8,0.0047,0.0,0.0,100.0,10.1,481.9,10.35,UAV
UE_019,0.9293,32.248,29.085,-53.777,9.44e-06,135.292,1.58,0.37,-90.4,0.0031,0.0,0.0,100.0,9.66,113.2,14.62,UAV
UE_000,1.4247,27.253,26.073,-55.97,1.102e-05,121.309,1.75,0.1,-85.5,0.0047,0.0,0.0,100.0,8.66,188.2,12.05,UAV
UE_001,1.8855,27.208,23.738,-56.008,2.84e-06,110.483,1.25,2.5,-153.1,0.0063,0.0,0.0,100.0,7.89,154.8,19.19,UAV
UE_002,0.6971,37.822,34.938,-51.116,1.36e-05,162.492,1.04,0.42,-124.9,0.0023,0.0,0.0,100.0,11.61,135.1,19.75,UAV
UE_003,1.3523,28.403,27.546,-55.008,1.279e-05,128.142,1.13,1.1,-123.1,0.0045,42.45,2.25,100.0,9.15,263.8,16.69,UAV
UE_004,1.0482,34.17,33.203,-52.575,5.34e-06,154.428,1.14,0.1,119.7,0.0035,0.0,0.0,100.0,11.03,338.0,19.8,UAV
UE_005,1.5069,25.942,21.996,-57.606,2.46e-06,102.423,1.85,0.66,-90.2,0.005,30.27,1.64,100.0,7.32,78.7,14.2,UAV
UE_006,1.5128,26.093,22.69,-55.436,3.23e-06,105.632,1.58,0.56,-4.5,0.005,0.0,0.0,100.0,7.55,114.6,15.09,UAV
UE_007,1.499,24.554,21.311,-59.345,3.57e-06,99.258,1.49,0.24,-108.7,0.005,0.0,0.0,100.0,7.09,112.9,16.76,UAV
UE_008,2.0944,23.386,20.599,-58.456,5.27e-06,95.976,1.73,0.81,-46.5,0.007,0.0,0.0,100.0,6.86,253.3,15.79,UAV
UE_009,0.6106,42.525,42.096,-49.465,4.95e-06,195.778,1.52,0.79,-128.2,0.002,0.0,0.0,100.0,13.98,480.6,19.27,UAV
UE_010,1.336,31.449,28.562,-55.029,1.223e-05,132.86,1.24,0.28,-58.3,0.0045,0.0,0.0,100.0,9.49,62.4,10.45,UAV
UE_011,1.4524,26.909,23.374,-57.095,2.33e-06,108.799,1.78,0.64,-19.3,0.0048,0.0,0.0,100.0,7.77,228.0,17.56,UAV
UE_012,1.5941,25.979,23.183,-55.985,5.91e-06,107.913,1.01,0.2,-94.3,0.0053,10.48,0.42,100.0,7.71,409.8,16.27,UAV
UE_013,1.9952,25.212,21.437,-58.526,1.134e-05,99.843,1.7,0.74,76.4,0.0067,0.0,0.0,100.0,7.13,447.9,11.74,UAV
UE_014,2.0931,23.521,20.709,-59.411,1.84e-06,96.483,1.42,0.1,-84.9,0.007,0.0,0.0,100.0,6.89,435.6,12.78,UAV
UE_015,0.8916,32.808,32.397,-52.524,1.118e-05,150.679,1.87,1.15,76.4,0.003,0.0,0.0,100.0,10.76,188.0,12.7,UAV
UE_016,1.7357,25.923,22.231,-57.441,2.92e-06,103.511,1.76,0.43,38.0,0.0058,0.0,0.0,100.0,7.39,184.9,11.12,UAV
UE_017,1.1598,31.893,28.313,-53.057,1.496e-05,131.703,1.81,0.69,-49.2,0.0039,0.0,0.0,100.0,9.41,322.7,17.67,UAV
UE_018,1.4677,32.052,30.443,-53.883,5.37e-06,141.597,1.42,0.96,54.6,0.0049,0.0,0.0,100.0,10.11,430.0,11.36,UAV
UE_019,1.056,30.642,27.78,-54.677,1.919e-05,129.231,1.88,0.26,116.8,0.0035,0.0,0.0,100.0,9.23,214.1,18.88,UAV
UE_000,1.515,27.77,26.187,-56.286,2.61e-06,121.834,1.9,0.3,128.2,0.0051,0.0,0.0,100.0,8.7,215.7,18.06,UAV
UE_001,1.7214,27.976,24.714,-56.33,6.82e-06,115.004,1.77,0.93,104.3,0.0057,0.0,0.0,100.0,8.21,169.8,17.89,UAV
UE_002,0.8703,31.887,27.138,-52.47,1.8e-06,126.249,1.69,1.78,115.1,0.0029,0.0,0.0,100.0,9.02,107.0,18.21,UAV
UE_003,1.4389,25.894,21.819,-58.404,1.263e-05,101.604,1.2,3.0,-76.4,0.0048,42.45,2.4,100.0,7.26,269.8,10.35,UAV
UE_004,0.9413,34.88,32.576,-54.133,1.46e-06,151.515,1.06,0.58,-90.9,0.0031,0.0,0.0,100.0,10.82,339.0,15.04,UAV
UE_005,1.6537,23.892,20.146,-57.799,1.107e-05,93.886,1.41,3.0,94.8,0.0055,30.27,1.8,100.0,6.71,65.3,14.93,UAV
UE_006,1.6187,26.145,24.459,-56.152,4.32e-06,113.824,1.21,0.58,5.2,0.0054,0.0,0.0,100.0,8.13,39.1,17.47,UAV
UE_007,1.4251,29.083,25.882,-55.518,1.002e-05,120.423,1.69,0.85,-80.0,0.0048,0.0,0.0,100.0,8.6,115.9,12.34,UAV
UE_008,1.9517,22.906,19.583,-56.803,6.29e-06,91.297,1.1,0.7,42.7,0.0065,0.0,0.0,100.0,6.52,248.3,14.5,UAV
UE_009,0.6003,41.675,40.521,-49.35,1.344e-05,188.453,1.56,3.0,114.3,0.002,0.0,0.0,100.0,13.46,480.8,17.17,UAV
UE_010,1.2303,29.025,25.772,-55.262,1.396e-05,119.909,1.18,0.22,62.1,0.0041,0.0,0.0,100.0,8.56,87.3,11.13,UAV
UE_011,1.4657,28.43,24.774,-56.301,5.39e-06,115.282,1.88,1.67,-20.1,0.0049,0.0,0.0,100.0,8.23,255.4,18.26,UAV
UE_012,1.672,24.626,20.66,-58.07,1.531e-05,96.256,1.13,0.21,68.7,0.0056,10.48,0.44,100.0,6.88,429.3,11.86,UAV
UE_013,1.8699,25.463,24.564,-57.936,1.127e-05,114.309,1.05,0.56,89.6,0.0062,0.0,0.0,100.0,8.16,418.4,12.65,UAV
UE_014,2.2178,24.22,20.139,-59.189,1.87e-06,93.857,1.17,0.25,83.8,0.0074,0.0,0.0,100.0,6.7,442.6,12.62,UAV
UE_015,1.0465,27.406,25.737,-56.939,1.125e-05,119.751,1.56,0.2,-112.5,0.0035,0.0,0.0,100.0,8.55,194.1,18.7,UAV
UE_016,1.591,29.052,27.007,-54.261,1.383e-05,125.644,1.43,1.1,-58.9,0.0053,0.0,0.0,100.0,8.97,185.4,17.24,UAV
UE_017,1.2383,32.11,28.805,-52.076,1.946e-05,133.99,1.07,2.3,-28.0,0.0041,0.0,0.0,100.0,9.57,319.1,10.07,UAV
UE_018,1.5179,27.482,25.708,-54.613,1.83e-05,119.613,1.63,0.97,50.8,0.0051,0.0,0.0,100.0,8.54,381.7,10.57,UAV
UE_019,0.9324,32.311,28.862,-53.447,1.117e-05,134.256,1.51,2.03,-113.7,0.0031,0.0,0.0,100.0,9.59,115.9,18.39,UAV
